iteration,accepted_count,energy,acceptance_rate
         0,         0,  2.790491187303E+00,  0.0000
         2,         1,  2.486588841712E+00,  0.5000
         9,         2,  2.313947586673E+00,  0.2222
        16,         3,  1.980834421508E+00,  0.1875
        17,         4,  1.709418041483E+00,  0.2353
        20,         5,  1.616950065376E+00,  0.2500
        30,         6,  1.593759281126E+00,  0.2000
        33,         7,  1.264044885125E+00,  0.2121
        34,         8,  8.205675295505E-01,  0.2353
        40,         9,  7.723435107726E-01,  0.2250
        57,        10,  3.963287306918E-01,  0.1754
        59,        11, -2.055076756431E-01,  0.1864
        62,        12, -2.781881466013E-01,  0.1935
        65,        13, -8.784877489114E-01,  0.2000
        68,        14, -1.247485775758E+00,  0.2059
        69,        15, -2.239776985228E+00,  0.2174
        76,        16, -2.330071181111E+00,  0.2105
        85,        17, -2.801234019139E+00,  0.2000
        94,        18, -3.972399577062E+00,  0.1915
       106,        19, -4.236194264614E+00,  0.1792
       107,        20, -4.995499198532E+00,  0.1869
       108,        21, -5.369246237626E+00,  0.1944
       110,        22, -5.568915218370E+00,  0.2000
       111,        23, -6.031527008661E+00,  0.2072
       131,        24, -6.057378413923E+00,  0.1832
       143,        25, -6.368264873586E+00,  0.1748
       145,        26, -6.453739990901E+00,  0.1793
       149,        27, -6.583784777578E+00,  0.1812
       152,        28, -7.579241104842E+00,  0.1842
       160,        29, -8.764591045646E+00,  0.1812
       168,        30, -8.959099966865E+00,  0.1786
       172,        31, -9.792594967003E+00,  0.1802
       178,        32, -9.830621882668E+00,  0.1798
       179,        33, -1.016679388027E+01,  0.1844
       180,        34, -1.161158565106E+01,  0.1889
       181,        35, -1.188976510436E+01,  0.1934
       183,        36, -1.204050276249E+01,  0.1967
       184,        37, -1.269406434190E+01,  0.2011
       189,        38, -1.274142049283E+01,  0.2011
       194,        39, -1.316104031136E+01,  0.2010
       202,        40, -1.355595231758E+01,  0.1980
       204,        41, -1.401751326327E+01,  0.2010
       207,        42, -1.403794914301E+01,  0.2029
       208,        43, -1.415582572394E+01,  0.2067
       210,        44, -1.420658785176E+01,  0.2095
       213,        45, -1.435720581805E+01,  0.2113
       218,        46, -1.456134143676E+01,  0.2110
       220,        47, -1.534298985595E+01,  0.2136
       222,        48, -1.534311652960E+01,  0.2162
       225,        49, -1.541194306586E+01,  0.2178
       230,        50, -1.736605095536E+01,  0.2174
       238,        51, -1.744594218599E+01,  0.2143
       249,        52, -1.757607919151E+01,  0.2088
       250,        53, -1.787977321489E+01,  0.2120
       263,        54, -1.923685366626E+01,  0.2053
       265,        55, -1.950273741154E+01,  0.2075
       267,        56, -1.954444515948E+01,  0.2097
       275,        57, -1.961377781898E+01,  0.2073
       292,        58, -1.971945017776E+01,  0.1986
       304,        59, -2.020336923309E+01,  0.1941
       311,        60, -2.080511395622E+01,  0.1929
       317,        61, -2.084612699240E+01,  0.1924
       323,        62, -2.114724931004E+01,  0.1920
       324,        63, -2.131058602902E+01,  0.1944
       332,        64, -2.187110781836E+01,  0.1928
       344,        65, -2.213615300938E+01,  0.1890
       371,        66, -2.244346010393E+01,  0.1779
       373,        67, -2.268323044003E+01,  0.1796
       374,        68, -2.290164647631E+01,  0.1818
       381,        69, -2.363996226935E+01,  0.1811
       393,        70, -2.402645038015E+01,  0.1781
       395,        71, -2.459889819396E+01,  0.1797
       418,        72, -2.473033660079E+01,  0.1722
       423,        73, -2.534584419452E+01,  0.1726
       429,        74, -2.540355297054E+01,  0.1725
       440,        75, -2.559039150986E+01,  0.1705
       453,        76, -2.561518237887E+01,  0.1678
       456,        77, -2.568749569545E+01,  0.1689
       465,        78, -2.589835629110E+01,  0.1677
       468,        79, -2.615817176689E+01,  0.1688
       471,        80, -2.620838532932E+01,  0.1699
       474,        81, -2.646684309798E+01,  0.1709
       479,        82, -2.651511493597E+01,  0.1712
       485,        83, -2.653605580082E+01,  0.1711
       486,        84, -2.658076318870E+01,  0.1728
       493,        85, -2.688777440994E+01,  0.1724
       500,        86, -2.702593038039E+01,  0.1720
       503,        87, -2.737661066179E+01,  0.1730
       507,        88, -2.748231901381E+01,  0.1736
       526,        89, -2.751531873258E+01,  0.1692
       534,        90, -2.791837176626E+01,  0.1685
       537,        91, -2.946434842340E+01,  0.1695
       540,        92, -2.972337309206E+01,  0.1704
       552,        93, -2.977635247249E+01,  0.1685
       553,        94, -3.007370934028E+01,  0.1700
       556,        95, -3.092742599566E+01,  0.1709
       564,        96, -3.105994551994E+01,  0.1702
       619,        97, -3.141805091580E+01,  0.1567
       631,        98, -3.227052450358E+01,  0.1553
       639,        99, -3.263886454408E+01,  0.1549
       641,       100, -3.323411489976E+01,  0.1560
       653,       101, -3.344120097060E+01,  0.1547
       656,       102, -3.372371411940E+01,  0.1555
       660,       103, -3.373391386146E+01,  0.1561
       670,       104, -3.394385984138E+01,  0.1552
       677,       105, -3.426229291859E+01,  0.1551
       680,       106, -3.426507539958E+01,  0.1559
       684,       107, -3.480895278715E+01,  0.1564
       712,       108, -3.575966041384E+01,  0.1517
       716,       109, -3.582919139412E+01,  0.1522
       717,       110, -3.599460924418E+01,  0.1534
       739,       111, -3.602005915328E+01,  0.1502
       744,       112, -3.606907531928E+01,  0.1505
       751,       113, -3.673419343041E+01,  0.1505
       756,       114, -3.682869599879E+01,  0.1508
       766,       115, -3.715912206898E+01,  0.1501
       768,       116, -3.809055055628E+01,  0.1510
       772,       117, -3.873092379379E+01,  0.1516
       793,       118, -3.919752388498E+01,  0.1488
       799,       119, -4.048660970386E+01,  0.1489
       807,       120, -4.063552381195E+01,  0.1487
       811,       121, -4.074285229274E+01,  0.1492
       822,       122, -4.081877252608E+01,  0.1484
       857,       123, -4.116617677223E+01,  0.1435
       864,       124, -4.132724774546E+01,  0.1435
       916,       125, -4.147462657325E+01,  0.1365
