particle_id,x,y,charge
     1, -4.7176848331E-01, -9.9971891995E+00, 1.0
     2, -7.7358163961E+00,  9.8529656660E+00, 1.0
     3, -7.0295655196E+00, -2.4041786109E+00, 1.0
     4, -6.0185106061E+00,  1.9240787858E+00, 1.0
     5,  9.9958889256E+00, -6.4291655497E+00, 1.0
     6, -3.0810351961E+00, -9.9941854093E+00, 1.0
     7, -9.9699348620E+00, -5.8492093595E+00, 1.0
     8,  2.4030581172E+00, -6.6615860608E+00, 1.0
     9, -5.8279734347E+00, -9.9882128176E+00, 1.0
    10,  4.7027915148E+00, -9.9882165650E+00, 1.0
    11,  3.9046615485E+00,  6.9665448187E+00, 1.0
    12, -4.4152536673E+00,  5.5174299215E+00, 1.0
    13, -2.4433735605E+00,  9.9950238282E+00, 1.0
    14,  9.9966036903E+00, -8.5309198594E-01, 1.0
    15,  3.1416717486E+00,  1.3866087161E+00, 1.0
    16,  7.5552335679E+00,  7.2984905414E+00, 1.0
    17, -3.1818347601E+00, -3.4188323451E+00, 1.0
    18,  3.1540903875E-01,  4.3447831398E+00, 1.0
    19, -9.9459856255E+00,  1.5201592371E+00, 1.0
    20,  9.9931370577E+00, -3.0786899088E+00, 1.0
    21,  8.2790113264E+00, -7.8803738644E+00, 1.0
    22, -6.3871842415E+00, -6.8624631485E+00, 1.0
    23,  2.5812987117E+00, -3.1412222199E+00, 1.0
    24,  6.3093961571E+00,  9.9993042438E+00, 1.0
    25, -1.4053677216E+00,  7.6692977382E+00, 1.0
    26, -9.7587391210E+00,  9.9860963915E+00, 1.0
    27,  8.6531908797E-01,  9.9999226705E+00, 1.0
    28,  9.9969045270E+00,  9.9401415116E+00, 1.0
    29, -8.1153794555E+00, -9.9931113248E+00, 1.0
    30, -9.9863791686E+00, -7.8100430516E+00, 1.0
    31, -9.8619025079E+00,  3.6414220244E+00, 1.0
    32, -9.9844983658E+00,  6.5915896429E+00, 1.0
    33, -1.2182990336E+00,  7.5805362069E-02, 1.0
    34,  3.2536822682E+00,  9.9963025758E+00, 1.0
    35,  9.9917667031E+00,  1.4998848205E+00, 1.0
    36, -9.9830493421E+00, -6.6652377157E-01, 1.0
    37, -9.9611885581E+00, -3.7625398673E+00, 1.0
    38,  6.3613446036E+00, -1.2151320708E+00, 1.0
    39, -9.9639792945E+00, -9.9865762910E+00, 1.0
    40,  9.9997485027E+00,  6.7169798011E+00, 1.0
    41,  6.8735045043E+00,  3.4666539096E+00, 1.0
    42,  7.4919105728E+00, -9.9553857668E+00, 1.0
    43, -2.0556451330E+00, -7.1176254277E+00, 1.0
    44, -5.1595738176E+00,  9.9927296051E+00, 1.0
    45, -7.5936322053E+00,  7.1101968033E+00, 1.0
    46,  7.5143756147E+00, -4.7749968521E+00, 1.0
    47,  8.4202336554E+00,  9.9593384824E+00, 1.0
    48,  9.9857679138E+00,  4.1622074288E+00, 1.0
    49,  2.2389053505E+00, -9.9924062698E+00, 1.0
    50,  9.9610804694E+00, -9.9574892636E+00, 1.0
