particle_id,x,y,charge
     1, -8.6613614351E-01, -8.9446342812E+00, 1.0
     2, -3.0096139308E+00,  5.2005243381E+00, 1.0
     3, -6.7777439080E+00, -1.6833045196E+00, 1.0
     4, -3.5472462144E+00,  7.7111253942E-01, 1.0
     5,  9.9802638741E+00, -5.8435932588E+00, 1.0
     6, -3.6835289255E+00, -7.1872352410E+00, 1.0
     7, -9.9788990672E+00, -5.5756205015E+00, 1.0
     8, -2.0109422122E-01, -4.1729891511E+00, 1.0
     9, -4.4652436505E+00, -9.9319758626E+00, 1.0
    10,  2.6348180715E+00, -7.3484421736E+00, 1.0
    11,  2.0473934531E+00,  7.1028605072E+00, 1.0
    12, -8.9497609977E-01,  3.8886286322E+00, 1.0
    13, -1.6826917059E+00,  9.6441444881E+00, 1.0
    14,  7.0547621137E+00,  7.0322763039E-01, 1.0
    15,  1.3898661349E+00,  1.6490396010E+00, 1.0
    16,  4.6391814268E+00,  5.4719133751E+00, 1.0
    17, -3.8724744135E+00, -1.9216999106E+00, 1.0
    18,  2.9201557387E+00,  3.9483982059E+00, 1.0
    19, -7.3885341987E+00,  9.2270258485E-01, 1.0
    20,  7.0453924187E+00, -1.5410669603E+00, 1.0
    21,  3.5709596899E+00, -5.4814463358E+00, 1.0
    22, -5.6532655152E+00, -4.1964351032E+00, 1.0
    23,  1.9203977601E+00, -1.9193561140E+00, 1.0
    24,  4.8498690536E+00,  8.1351560449E+00, 1.0
    25, -3.1511368971E-01,  6.4135551680E+00, 1.0
    26, -6.3906111615E+00,  8.0781251387E+00, 1.0
    27,  8.4739319202E-01,  9.9703986236E+00, 1.0
    28,  9.9976740869E+00,  9.5610373625E+00, 1.0
    29, -8.1967588127E+00, -9.3599593305E+00, 1.0
    30, -6.4196002508E+00, -6.9873388813E+00, 1.0
    31, -9.9483232918E+00,  1.5954077763E+00, 1.0
    32, -9.9585983270E+00,  4.8456461001E+00, 1.0
    33, -1.2031527908E+00,  8.4254709111E-01, 1.0
    34,  2.6602070348E+00,  9.9353624440E+00, 1.0
    35,  9.9936855576E+00,  1.2869526303E+00, 1.0
    36, -9.9796397985E+00, -4.3349541613E-01, 1.0
    37, -8.0879806857E+00, -4.7103603057E+00, 1.0
    38,  4.4513155966E+00,  8.2014104115E-01, 1.0
    39, -9.9579410759E+00, -9.9240725953E+00, 1.0
    40,  8.7488920086E+00,  5.5612372526E+00, 1.0
    41,  7.2926070945E+00,  3.3785257497E+00, 1.0
    42,  5.9689775313E+00, -9.7251426522E+00, 1.0
    43, -2.9919969536E+00, -4.6899745896E+00, 1.0
    44, -3.6164561866E+00,  9.9954990565E+00, 1.0
    45, -4.9838963420E+00,  3.1733423208E+00, 1.0
    46,  6.4718754448E+00, -4.3517060123E+00, 1.0
    47,  6.0951483997E+00,  6.8416642829E+00, 1.0
    48,  9.9874654728E+00,  3.7646628429E+00, 1.0
    49,  2.2389053505E+00, -9.9924062698E+00, 1.0
    50,  7.8905662163E+00, -7.0314380597E+00, 1.0
