iteration,accepted_count,energy,acceptance_rate
         0,         0,  1.729951371675E+02,  0.0000
         9,         1,  1.726605825122E+02,  0.1111
        13,         2,  1.724263633819E+02,  0.1538
        14,         3,  1.723341862315E+02,  0.2143
        31,         4,  1.722796820116E+02,  0.1290
        43,         5,  1.721596745141E+02,  0.1163
        46,         6,  1.719733096865E+02,  0.1304
        50,         7,  1.711891158699E+02,  0.1400
        52,         8,  1.708406229586E+02,  0.1538
        54,         9,  1.707174573900E+02,  0.1667
        55,        10,  1.706780118578E+02,  0.1818
        58,        11,  1.706757068423E+02,  0.1897
        61,        12,  1.703938466110E+02,  0.1967
        66,        13,  1.701079761155E+02,  0.1970
        74,        14,  1.698090224771E+02,  0.1892
        76,        15,  1.696974991641E+02,  0.1974
        89,        16,  1.694028675114E+02,  0.1798
        90,        17,  1.693176949573E+02,  0.1889
       104,        18,  1.692297822002E+02,  0.1731
       124,        19,  1.691880915179E+02,  0.1532
       125,        20,  1.691836952519E+02,  0.1600
       128,        21,  1.689808106911E+02,  0.1641
       130,        22,  1.687114018634E+02,  0.1692
       134,        23,  1.675170716685E+02,  0.1716
       143,        24,  1.673928628185E+02,  0.1678
       151,        25,  1.673289885440E+02,  0.1656
       154,        26,  1.671738388795E+02,  0.1688
       159,        27,  1.670752614413E+02,  0.1698
       160,        28,  1.670497589740E+02,  0.1750
       167,        29,  1.667150965295E+02,  0.1737
       170,        30,  1.667090484909E+02,  0.1765
       174,        31,  1.664980178179E+02,  0.1782
       176,        32,  1.662480637551E+02,  0.1818
       181,        33,  1.662363347938E+02,  0.1823
       184,        34,  1.662082429635E+02,  0.1848
       195,        35,  1.660528139284E+02,  0.1795
       200,        36,  1.659030189037E+02,  0.1800
       202,        37,  1.656833560872E+02,  0.1832
       209,        38,  1.653893825849E+02,  0.1818
       226,        39,  1.652900965326E+02,  0.1726
       234,        40,  1.652617121126E+02,  0.1709
       247,        41,  1.652607224791E+02,  0.1660
       268,        42,  1.652264539960E+02,  0.1567
       271,        43,  1.649958644243E+02,  0.1587
       272,        44,  1.648333954509E+02,  0.1618
       275,        45,  1.648208987487E+02,  0.1636
       276,        46,  1.647615688721E+02,  0.1667
       277,        47,  1.644499876876E+02,  0.1697
       281,        48,  1.643131648061E+02,  0.1708
       286,        49,  1.641606849946E+02,  0.1713
       288,        50,  1.641438755629E+02,  0.1736
       302,        51,  1.641120635644E+02,  0.1689
       306,        52,  1.639473635323E+02,  0.1699
       307,        53,  1.638962069070E+02,  0.1726
       326,        54,  1.637899771520E+02,  0.1656
       333,        55,  1.635871114534E+02,  0.1652
       342,        56,  1.633897954709E+02,  0.1637
       343,        57,  1.632260229210E+02,  0.1662
       359,        58,  1.632114784280E+02,  0.1616
       369,        59,  1.629942535180E+02,  0.1599
       370,        60,  1.627109541836E+02,  0.1622
       371,        61,  1.624034487203E+02,  0.1644
       386,        62,  1.623757563030E+02,  0.1606
       389,        63,  1.621933387647E+02,  0.1620
       396,        64,  1.619608242757E+02,  0.1616
       403,        65,  1.618663500562E+02,  0.1613
       404,        66,  1.616236338829E+02,  0.1634
       417,        67,  1.615378499506E+02,  0.1607
       419,        68,  1.614893771553E+02,  0.1623
       423,        69,  1.614538395206E+02,  0.1631
       427,        70,  1.611001771738E+02,  0.1639
       430,        71,  1.610404970352E+02,  0.1651
       431,        72,  1.608142045368E+02,  0.1671
       439,        73,  1.606174173613E+02,  0.1663
       440,        74,  1.606079824971E+02,  0.1682
       449,        75,  1.605877611866E+02,  0.1670
       460,        76,  1.600918228765E+02,  0.1652
       469,        77,  1.600424823135E+02,  0.1642
       495,        78,  1.599571802769E+02,  0.1576
       497,        79,  1.595091162271E+02,  0.1590
       502,        80,  1.592941037729E+02,  0.1594
       505,        81,  1.589995033769E+02,  0.1604
       517,        82,  1.588025943211E+02,  0.1586
       519,        83,  1.587479689861E+02,  0.1599
       521,        84,  1.585386304268E+02,  0.1612
       523,        85,  1.583712351990E+02,  0.1625
       528,        86,  1.581821297446E+02,  0.1629
       529,        87,  1.578949733277E+02,  0.1645
       531,        88,  1.574349900011E+02,  0.1657
       537,        89,  1.574183661188E+02,  0.1657
       541,        90,  1.572214553763E+02,  0.1664
       565,        91,  1.571757838726E+02,  0.1611
       566,        92,  1.571407153346E+02,  0.1625
       575,        93,  1.568438385003E+02,  0.1617
       576,        94,  1.568245302183E+02,  0.1632
       592,        95,  1.568025507821E+02,  0.1605
       596,        96,  1.567318556873E+02,  0.1611
       612,        97,  1.566941879553E+02,  0.1585
       617,        98,  1.564191048230E+02,  0.1588
       619,        99,  1.562381018426E+02,  0.1599
       630,       100,  1.560334495844E+02,  0.1587
       631,       101,  1.558987856139E+02,  0.1601
       634,       102,  1.557189301175E+02,  0.1609
       635,       103,  1.554628996656E+02,  0.1622
       640,       104,  1.554234672358E+02,  0.1625
       644,       105,  1.551857900038E+02,  0.1630
       647,       106,  1.549867177141E+02,  0.1638
       652,       107,  1.548194264014E+02,  0.1641
       663,       108,  1.547958331273E+02,  0.1629
       670,       109,  1.546888886946E+02,  0.1627
       675,       110,  1.546513471706E+02,  0.1630
       690,       111,  1.544467990752E+02,  0.1609
