iteration,accepted_count,energy,acceptance_rate
         0,         0, -1.609007457169E+00,  0.0000
         7,         1, -2.449695054604E+00,  0.1429
        13,         2, -2.682109475142E+00,  0.1538
        24,         3, -3.739836980159E+00,  0.1250
        40,         4, -4.209750309949E+00,  0.1000
        42,         5, -5.073624083427E+00,  0.1190
        51,         6, -5.212861301525E+00,  0.1176
        61,         7, -5.386595006640E+00,  0.1148
        75,         8, -5.671578384149E+00,  0.1067
        80,         9, -5.918773018405E+00,  0.1125
        84,        10, -6.808256631601E+00,  0.1190
        93,        11, -7.079174616230E+00,  0.1183
        94,        12, -7.080563901197E+00,  0.1277
       100,        13, -7.510628907483E+00,  0.1300
       113,        14, -7.847808331779E+00,  0.1239
       119,        15, -8.178927646827E+00,  0.1261
       125,        16, -8.363426453373E+00,  0.1280
       143,        17, -8.957001542141E+00,  0.1189
       151,        18, -8.999528639793E+00,  0.1192
       152,        19, -9.388124193407E+00,  0.1250
       157,        20, -9.988148283449E+00,  0.1274
       158,        21, -1.015462660400E+01,  0.1329
       189,        22, -1.030926516356E+01,  0.1164
       190,        23, -1.066572086860E+01,  0.1211
       197,        24, -1.114518264292E+01,  0.1218
       200,        25, -1.210708691569E+01,  0.1250
       201,        26, -1.271255971413E+01,  0.1294
       205,        27, -1.368526244526E+01,  0.1317
       214,        28, -1.435366037411E+01,  0.1308
       228,        29, -1.441823989066E+01,  0.1272
       235,        30, -1.560501014103E+01,  0.1277
       236,        31, -1.572895930089E+01,  0.1314
       267,        32, -1.595541373702E+01,  0.1199
       268,        33, -1.615143719174E+01,  0.1231
       294,        34, -1.631984160788E+01,  0.1156
       297,        35, -1.648940810327E+01,  0.1178
       317,        36, -1.650493347422E+01,  0.1136
       323,        37, -1.729165029955E+01,  0.1146
       327,        38, -1.737765737968E+01,  0.1162
       340,        39, -1.833152276936E+01,  0.1147
       343,        40, -1.845615590709E+01,  0.1166
       371,        41, -1.849375030779E+01,  0.1105
       372,        42, -1.858990729303E+01,  0.1129
       380,        43, -1.877999235852E+01,  0.1132
       383,        44, -2.093924496265E+01,  0.1149
       394,        45, -2.101381142783E+01,  0.1142
       402,        46, -2.107571169872E+01,  0.1144
       416,        47, -2.242901098004E+01,  0.1130
       421,        48, -2.309904243726E+01,  0.1140
       423,        49, -2.318857248119E+01,  0.1158
       431,        50, -2.347394144376E+01,  0.1160
       460,        51, -2.349070359775E+01,  0.1109
       461,        52, -2.363941031054E+01,  0.1128
       462,        53, -2.413547623661E+01,  0.1147
       463,        54, -2.476174148854E+01,  0.1166
       476,        55, -2.593254250926E+01,  0.1155
       484,        56, -2.603912969992E+01,  0.1157
       494,        57, -2.732715918910E+01,  0.1154
       514,        58, -2.742795715221E+01,  0.1128
       515,        59, -2.749907489069E+01,  0.1146
       523,        60, -2.756468768773E+01,  0.1147
