iteration,accepted_count,energy,acceptance_rate
         0,         0,  1.635218059339E+02,  0.0000
         2,         1,  1.627687945205E+02,  0.5000
         6,         2,  1.626569600439E+02,  0.3333
         9,         3,  1.625106956958E+02,  0.3333
        13,         4,  1.625036081183E+02,  0.3077
        19,         5,  1.618016106437E+02,  0.2632
        29,         6,  1.616433890420E+02,  0.2069
        32,         7,  1.608739265765E+02,  0.2188
        34,         8,  1.607624367706E+02,  0.2353
        35,         9,  1.606998482604E+02,  0.2571
        49,        10,  1.606306808395E+02,  0.2041
        52,        11,  1.604920553276E+02,  0.2115
        53,        12,  1.603830056454E+02,  0.2264
        56,        13,  1.603248106626E+02,  0.2321
        59,        14,  1.599382266275E+02,  0.2373
        61,        15,  1.597924160550E+02,  0.2459
        65,        16,  1.597732420655E+02,  0.2462
        67,        17,  1.597131692403E+02,  0.2537
        73,        18,  1.590623650930E+02,  0.2466
        79,        19,  1.588062357616E+02,  0.2405
        80,        20,  1.585398058878E+02,  0.2500
        81,        21,  1.583778614745E+02,  0.2593
        97,        22,  1.583135435207E+02,  0.2268
       107,        23,  1.582732493812E+02,  0.2150
       121,        24,  1.570944936599E+02,  0.1983
       132,        25,  1.570528424667E+02,  0.1894
       142,        26,  1.570042204291E+02,  0.1831
       144,        27,  1.565498899945E+02,  0.1875
       159,        28,  1.564568565918E+02,  0.1761
       160,        29,  1.561645203174E+02,  0.1812
       161,        30,  1.561525628725E+02,  0.1863
       180,        31,  1.560382819076E+02,  0.1722
       199,        32,  1.559851206006E+02,  0.1608
       201,        33,  1.558576534286E+02,  0.1642
       202,        34,  1.553287257233E+02,  0.1683
       210,        35,  1.551386683769E+02,  0.1667
       223,        36,  1.548817874345E+02,  0.1614
       227,        37,  1.547558624821E+02,  0.1630
       246,        38,  1.544827433377E+02,  0.1545
       256,        39,  1.544147937992E+02,  0.1523
       263,        40,  1.543137630167E+02,  0.1521
       264,        41,  1.542245414434E+02,  0.1553
       267,        42,  1.541140283219E+02,  0.1573
       281,        43,  1.541117957712E+02,  0.1530
       282,        44,  1.539868179183E+02,  0.1560
       286,        45,  1.536743386173E+02,  0.1573
       295,        46,  1.536451173666E+02,  0.1559
       302,        47,  1.534857996107E+02,  0.1556
       318,        48,  1.530504144698E+02,  0.1509
       324,        49,  1.526126744447E+02,  0.1512
       335,        50,  1.524502918392E+02,  0.1493
       341,        51,  1.523527833347E+02,  0.1496
       347,        52,  1.522962863190E+02,  0.1499
       384,        53,  1.522273097594E+02,  0.1380
       389,        54,  1.520681677903E+02,  0.1388
       393,        55,  1.520674098191E+02,  0.1399
       396,        56,  1.519836425044E+02,  0.1414
       403,        57,  1.519504364329E+02,  0.1414
       407,        58,  1.517975509527E+02,  0.1425
       410,        59,  1.516968960450E+02,  0.1439
       411,        60,  1.516676393288E+02,  0.1460
       423,        61,  1.515962680653E+02,  0.1442
       428,        62,  1.513348313308E+02,  0.1449
       439,        63,  1.512527671929E+02,  0.1435
       443,        64,  1.512183634644E+02,  0.1445
       447,        65,  1.510567605787E+02,  0.1454
       450,        66,  1.509661362213E+02,  0.1467
       451,        67,  1.509043572927E+02,  0.1486
       459,        68,  1.508391945598E+02,  0.1481
       473,        69,  1.506284118306E+02,  0.1459
       491,        70,  1.505284392003E+02,  0.1426
       498,        71,  1.504923012494E+02,  0.1426
       503,        72,  1.503077742767E+02,  0.1431
       510,        73,  1.502699821369E+02,  0.1431
       512,        74,  1.502379282866E+02,  0.1445
       534,        75,  1.500474420329E+02,  0.1404
       540,        76,  1.500369056330E+02,  0.1407
       541,        77,  1.500185094541E+02,  0.1423
       543,        78,  1.496779617330E+02,  0.1436
       581,        79,  1.495215650709E+02,  0.1360
       590,        80,  1.494100213642E+02,  0.1356
       598,        81,  1.493542294078E+02,  0.1355
       613,        82,  1.491935004327E+02,  0.1338
       627,        83,  1.491853302710E+02,  0.1324
       629,        84,  1.491318574716E+02,  0.1335
       657,        85,  1.490399298382E+02,  0.1294
       661,        86,  1.489467257153E+02,  0.1301
       675,        87,  1.487826901763E+02,  0.1289
       688,        88,  1.487432115178E+02,  0.1279
       691,        89,  1.484579349001E+02,  0.1288
       694,        90,  1.481398430219E+02,  0.1297
       697,        91,  1.479701300389E+02,  0.1306
       698,        92,  1.479441181448E+02,  0.1318
       702,        93,  1.479343078507E+02,  0.1325
       704,        94,  1.478930321491E+02,  0.1335
       725,        95,  1.477548289950E+02,  0.1310
       729,        96,  1.477507725258E+02,  0.1317
       737,        97,  1.477421910348E+02,  0.1316
       751,        98,  1.474169490299E+02,  0.1305
       767,        99,  1.473593607925E+02,  0.1291
       773,       100,  1.473275745848E+02,  0.1294
       775,       101,  1.472124008089E+02,  0.1303
       785,       102,  1.471891630376E+02,  0.1299
       792,       103,  1.470298319248E+02,  0.1301
       794,       104,  1.468967363491E+02,  0.1310
       799,       105,  1.467928760145E+02,  0.1314
       817,       106,  1.467529137073E+02,  0.1297
       822,       107,  1.467114860250E+02,  0.1302
       823,       108,  1.466170860722E+02,  0.1312
       827,       109,  1.465849455010E+02,  0.1318
       837,       110,  1.465454195865E+02,  0.1314
       851,       111,  1.465110432282E+02,  0.1304
       861,       112,  1.464856115738E+02,  0.1301
       863,       113,  1.464004902855E+02,  0.1309
       871,       114,  1.461863699480E+02,  0.1309
       876,       115,  1.459362118781E+02,  0.1313
       891,       116,  1.457332512035E+02,  0.1302
       900,       117,  1.456532930656E+02,  0.1300
       903,       118,  1.455392565482E+02,  0.1307
       905,       119,  1.452846086387E+02,  0.1315
       909,       120,  1.451842510745E+02,  0.1320
       915,       121,  1.450378984186E+02,  0.1322
       919,       122,  1.449371910674E+02,  0.1328
       924,       123,  1.448502715283E+02,  0.1331
       931,       124,  1.447501227281E+02,  0.1332
       949,       125,  1.446984324981E+02,  0.1317
       952,       126,  1.445852886676E+02,  0.1324
       954,       127,  1.445442442573E+02,  0.1331
       962,       128,  1.444798158868E+02,  0.1331
