iteration,accepted_count,energy,acceptance_rate
         0,         0, -1.778633612344E+01,  0.0000
        11,         1, -1.807611432077E+01,  0.0909
        13,         2, -1.817249572150E+01,  0.1538
        27,         3, -1.869851813775E+01,  0.1111
        28,         4, -1.895970044232E+01,  0.1429
        30,         5, -1.898708764079E+01,  0.1667
        37,         6, -1.908243629514E+01,  0.1622
        41,         7, -1.918581034786E+01,  0.1707
        44,         8, -2.001974418195E+01,  0.1818
        52,         9, -2.015830332639E+01,  0.1731
        59,        10, -2.073551659507E+01,  0.1695
        62,        11, -2.096972095727E+01,  0.1774
        67,        12, -2.145670061852E+01,  0.1791
        81,        13, -2.186433821945E+01,  0.1605
       107,        14, -2.280483509772E+01,  0.1308
       119,        15, -2.295955230604E+01,  0.1261
       139,        16, -2.355931595030E+01,  0.1151
       154,        17, -2.399672818961E+01,  0.1104
       164,        18, -2.408783175479E+01,  0.1098
       170,        19, -2.461219599262E+01,  0.1118
       173,        20, -2.505943738572E+01,  0.1156
       175,        21, -2.673191915979E+01,  0.1200
       179,        22, -2.762514976991E+01,  0.1229
       188,        23, -2.817919463916E+01,  0.1223
       196,        24, -2.852902686765E+01,  0.1224
       207,        25, -2.928784175059E+01,  0.1208
       208,        26, -2.940882920533E+01,  0.1250
       210,        27, -2.949106364884E+01,  0.1286
       214,        28, -3.022758195186E+01,  0.1308
       218,        29, -3.135465750821E+01,  0.1330
       223,        30, -3.197413217911E+01,  0.1345
       234,        31, -3.206317959210E+01,  0.1325
       248,        32, -3.212647239656E+01,  0.1290
       280,        33, -3.248883426067E+01,  0.1179
       290,        34, -3.443688812822E+01,  0.1172
       294,        35, -3.565101882752E+01,  0.1190
       299,        36, -3.575442040633E+01,  0.1204
       302,        37, -3.582022803107E+01,  0.1225
       305,        38, -3.583054188099E+01,  0.1246
       309,        39, -3.611859145710E+01,  0.1262
       310,        40, -3.642793917829E+01,  0.1290
       311,        41, -3.661657106858E+01,  0.1318
       328,        42, -3.678173166385E+01,  0.1280
       332,        43, -3.696727178199E+01,  0.1295
       341,        44, -3.800092237852E+01,  0.1290
       371,        45, -3.819384965681E+01,  0.1213
       372,        46, -3.905178332832E+01,  0.1237
       391,        47, -3.960523164365E+01,  0.1202
       396,        48, -3.988959100734E+01,  0.1212
       398,        49, -4.192888824034E+01,  0.1231
       403,        50, -4.197575279920E+01,  0.1241
       411,        51, -4.209656919201E+01,  0.1241
       416,        52, -4.428483807331E+01,  0.1250
       431,        53, -4.478085712730E+01,  0.1230
       438,        54, -4.485493515897E+01,  0.1233
       447,        55, -4.542102459560E+01,  0.1230
       451,        56, -4.547403916559E+01,  0.1242
       457,        57, -4.586934318231E+01,  0.1247
       477,        58, -4.595451964999E+01,  0.1216
       480,        59, -4.616991290934E+01,  0.1229
       489,        60, -4.619095910906E+01,  0.1227
       503,        61, -4.627237041229E+01,  0.1213
       511,        62, -4.635373588542E+01,  0.1213
       519,        63, -4.662982967732E+01,  0.1214
       529,        64, -4.667642368018E+01,  0.1210
       538,        65, -4.670574230831E+01,  0.1208
       543,        66, -4.696627513968E+01,  0.1215
       562,        67, -4.812503040736E+01,  0.1192
       569,        68, -4.819088471459E+01,  0.1195
       573,        69, -4.847388100208E+01,  0.1204
       580,        70, -4.934323877127E+01,  0.1207
       581,        71, -4.956450535765E+01,  0.1222
       587,        72, -4.965490046597E+01,  0.1227
       588,        73, -4.979253696054E+01,  0.1241
       633,        74, -4.998867843991E+01,  0.1169
       637,        75, -5.022528919011E+01,  0.1177
       639,        76, -5.038671220930E+01,  0.1189
       648,        77, -5.151249288124E+01,  0.1188
       651,        78, -5.233209556583E+01,  0.1198
       652,        79, -5.257442823603E+01,  0.1212
       658,        80, -5.297380488652E+01,  0.1216
       676,        81, -5.309173810269E+01,  0.1198
       686,        82, -5.325990695136E+01,  0.1195
       693,        83, -5.349941458540E+01,  0.1198
       714,        84, -5.356077252594E+01,  0.1176
       720,        85, -5.361480893070E+01,  0.1181
       725,        86, -5.379341349538E+01,  0.1186
       733,        87, -5.386948075248E+01,  0.1187
       734,        88, -5.413076824168E+01,  0.1199
       738,        89, -5.415729142434E+01,  0.1206
       742,        90, -5.426310301112E+01,  0.1213
       752,        91, -5.469888357063E+01,  0.1210
       761,        92, -5.483376471165E+01,  0.1209
       764,        93, -5.500311972958E+01,  0.1217
       772,        94, -5.511790378340E+01,  0.1218
       775,        95, -5.528193873067E+01,  0.1226
       777,        96, -5.642428624918E+01,  0.1236
       788,        97, -5.649525068976E+01,  0.1231
       789,        98, -5.720467434107E+01,  0.1242
       795,        99, -5.725837367605E+01,  0.1245
       802,       100, -5.743377490979E+01,  0.1247
       817,       101, -5.753737973230E+01,  0.1236
       819,       102, -5.824137386306E+01,  0.1245
       839,       103, -5.835866846876E+01,  0.1228
       852,       104, -5.846596351579E+01,  0.1221
       859,       105, -5.866964698683E+01,  0.1222
       894,       106, -5.919840509463E+01,  0.1186
       902,       107, -5.997740423221E+01,  0.1186
       907,       108, -6.055815517975E+01,  0.1191
       914,       109, -6.083929882463E+01,  0.1193
       919,       110, -6.140889247344E+01,  0.1197
       933,       111, -6.147041604090E+01,  0.1190
       941,       112, -6.211172366648E+01,  0.1190
       944,       113, -6.258399253051E+01,  0.1197
       984,       114, -6.265058616510E+01,  0.1159
       988,       115, -6.339805275617E+01,  0.1164
      1018,       116, -6.352465895622E+01,  0.1139
      1044,       117, -6.416025404221E+01,  0.1121
      1047,       118, -6.450087359518E+01,  0.1127
      1053,       119, -6.501937098784E+01,  0.1130
      1070,       120, -6.533673189121E+01,  0.1121
      1078,       121, -6.543379546595E+01,  0.1122
      1086,       122, -6.553060342564E+01,  0.1123
      1099,       123, -6.565676453321E+01,  0.1119
      1102,       124, -6.622340457799E+01,  0.1125
      1114,       125, -6.661604857551E+01,  0.1122
      1120,       126, -6.667727842982E+01,  0.1125
      1127,       127, -6.690512282158E+01,  0.1127
      1171,       128, -6.698058289730E+01,  0.1093
      1190,       129, -6.703089625590E+01,  0.1084
      1193,       130, -6.715893282122E+01,  0.1090
      1208,       131, -6.787799968388E+01,  0.1084
      1219,       132, -6.827882399409E+01,  0.1083
      1225,       133, -6.866665935060E+01,  0.1086
      1234,       134, -6.875353091301E+01,  0.1086
      1237,       135, -6.883382438435E+01,  0.1091
      1242,       136, -6.899223943015E+01,  0.1095
      1246,       137, -6.905789818840E+01,  0.1100
      1251,       138, -6.911579751369E+01,  0.1103
      1257,       139, -6.951685295093E+01,  0.1106
      1273,       140, -6.964168136753E+01,  0.1100
      1291,       141, -6.969215119625E+01,  0.1092
      1303,       142, -7.002723385409E+01,  0.1090
      1315,       143, -7.078232729463E+01,  0.1087
      1324,       144, -7.082901955578E+01,  0.1088
      1326,       145, -7.141753960644E+01,  0.1094
      1335,       146, -7.183761233412E+01,  0.1094
      1349,       147, -7.184664698764E+01,  0.1090
      1359,       148, -7.198359398307E+01,  0.1089
      1365,       149, -7.208390889673E+01,  0.1092
      1395,       150, -7.272686302611E+01,  0.1075
      1396,       151, -7.332858803958E+01,  0.1082
      1425,       152, -7.474092410557E+01,  0.1067
      1435,       153, -7.485149106378E+01,  0.1066
      1450,       154, -7.494051384885E+01,  0.1062
      1461,       155, -7.496556214054E+01,  0.1061
      1464,       156, -7.505779434630E+01,  0.1066
      1483,       157, -7.577231270171E+01,  0.1059
      1486,       158, -7.579587101742E+01,  0.1063
      1529,       159, -7.607246565647E+01,  0.1040
      1547,       160, -7.607318344819E+01,  0.1034
      1556,       161, -7.612791712644E+01,  0.1035
      1561,       162, -7.618079185723E+01,  0.1038
      1589,       163, -7.684664200969E+01,  0.1026
      1597,       164, -7.749192603988E+01,  0.1027
      1608,       165, -7.754257383815E+01,  0.1026
      1642,       166, -7.831038835020E+01,  0.1011
      1698,       167, -7.844631256607E+01,  0.0984
      1705,       168, -7.878389204493E+01,  0.0985
      1714,       169, -7.911225747600E+01,  0.0986
      1736,       170, -7.936774970592E+01,  0.0979
      1758,       171, -7.944702334669E+01,  0.0973
      1769,       172, -7.946712808437E+01,  0.0972
      1790,       173, -7.991211215971E+01,  0.0966
      1794,       174, -8.009600859695E+01,  0.0970
      1803,       175, -8.069045310941E+01,  0.0971
      1831,       176, -8.126446205855E+01,  0.0961
      1834,       177, -8.130015522951E+01,  0.0965
      1837,       178, -8.150953729620E+01,  0.0969
      1850,       179, -8.152049110848E+01,  0.0968
      1859,       180, -8.235714078314E+01,  0.0968
      1868,       181, -8.235742506169E+01,  0.0969
      1877,       182, -8.309217952162E+01,  0.0970
      1888,       183, -8.319032546663E+01,  0.0969
      1904,       184, -8.325211739863E+01,  0.0966
      1919,       185, -8.333837266379E+01,  0.0964
      1957,       186, -8.357643951941E+01,  0.0950
      1960,       187, -8.363553491466E+01,  0.0954
      1972,       188, -8.366278214340E+01,  0.0953
      2019,       189, -8.417205086801E+01,  0.0936
