particle_id,x,y,charge
     1, -1.3490308295E+00, -9.9999564481E+00, 1.0
     2,  9.9903570800E+00, -9.9990343097E+00, 1.0
     3, -2.5953129894E+00, -6.2870267337E+00, 1.0
     4,  6.2715192125E+00, -2.0689765127E+00, 1.0
     5,  9.9935547598E+00,  9.9982692251E+00, 1.0
     6, -9.9982254483E+00, -9.9957988624E+00, 1.0
     7,  9.9992507401E+00, -1.0269369497E+00, 1.0
     8,  6.2311658326E+00,  2.5246457135E+00, 1.0
     9, -2.8323121281E+00,  9.9998247706E+00, 1.0
    10, -7.9734511009E+00,  9.9996196436E+00, 1.0
    11, -3.7718526138E+00, -9.9993309722E+00, 1.0
    12,  6.2922922922E+00,  6.7530980811E+00, 1.0
    13,  9.9997873222E+00,  8.2279041459E+00, 1.0
    14,  9.9991829551E+00, -8.1299291782E+00, 1.0
    15, -9.9997419859E+00,  1.4132659146E-01, 1.0
    16,  8.0720989527E+00, -9.9999564636E+00, 1.0
    17,  9.9997081718E+00,  1.3958690128E+00, 1.0
    18,  9.9995413795E+00,  6.0865524701E+00, 1.0
    19,  5.3271382921E+00,  9.9997228109E+00, 1.0
    20, -6.8045920057E+00, -1.8904332285E+00, 1.0
    21,  1.9375845522E+00,  2.6145887115E+00, 1.0
    22, -9.9994990173E+00,  2.8993139858E+00, 1.0
    23, -9.9996779892E+00,  8.0013581735E+00, 1.0
    24, -2.5925625789E+00,  2.5039138411E+00, 1.0
    25, -6.8023873140E+00, -6.2677102972E+00, 1.0
    26,  7.8264444398E+00,  9.9995131816E+00, 1.0
    27,  2.0311443935E+00, -6.2624255589E+00, 1.0
    28, -2.6209444700E+00, -2.0450379700E+00, 1.0
    29, -9.9999414522E+00,  5.5346306388E+00, 1.0
    30,  3.5148642556E+00, -9.9991301714E+00, 1.0
    31, -9.9956834457E+00,  9.9945420280E+00, 1.0
    32, -9.9997741959E+00, -7.8624386345E+00, 1.0
    33,  1.9539608732E+00, -1.9472646969E+00, 1.0
    34, -2.5653244984E+00,  6.7225604572E+00, 1.0
    35, -5.4943398527E+00,  9.9999689280E+00, 1.0
    36, -8.2229341816E+00, -9.9997159636E+00, 1.0
    37,  1.0493080231E+00, -9.9992963392E+00, 1.0
    38, -9.9997831277E+00, -5.2997351332E+00, 1.0
    39,  9.9992229005E+00,  3.7929701582E+00, 1.0
    40,  1.9554850627E+00,  6.7780786835E+00, 1.0
    41,  9.9998661786E+00, -3.4837324767E+00, 1.0
    42, -6.7602012033E+00,  6.8004301523E+00, 1.0
    43, -9.9999982264E+00, -2.6771904265E+00, 1.0
    44,  5.8727750361E+00, -9.9994484422E+00, 1.0
    45,  9.9995426687E+00, -5.8849808919E+00, 1.0
    46,  6.3530672683E+00, -6.3344990107E+00, 1.0
    47, -6.7571297117E+00,  2.6246279970E+00, 1.0
    48,  2.6784327835E+00,  9.9996228124E+00, 1.0
    49, -6.0753994843E+00, -9.9986972941E+00, 1.0
    50, -7.6020844323E-02,  9.9998416092E+00, 1.0
