iteration,accepted_count,energy,acceptance_rate
         0,         0,  1.021063028627E+01,  0.0000
         3,         1,  9.567542539601E+00,  0.3333
         8,         2,  9.517429759508E+00,  0.2500
        10,         3,  8.287224861099E+00,  0.3000
        14,         4,  8.238687045127E+00,  0.2857
        30,         5,  8.004242091447E+00,  0.1667
        32,         6,  7.233030338928E+00,  0.1875
        34,         7,  6.565580902642E+00,  0.2059
        38,         8,  5.808040030557E+00,  0.2105
        40,         9,  5.350429012247E+00,  0.2250
        41,        10,  5.007438340603E+00,  0.2439
        49,        11,  4.998683341773E+00,  0.2245
        51,        12,  4.830817414045E+00,  0.2353
        58,        13,  3.928318440590E+00,  0.2241
        60,        14,  3.841698819390E+00,  0.2333
        81,        15,  2.434382180151E+00,  0.1852
        84,        16,  1.730953320238E+00,  0.1905
        89,        17,  1.693428476527E+00,  0.1910
        91,        18,  1.007550487219E+00,  0.1978
        95,        19,  8.487281948392E-01,  0.2000
        97,        20,  8.202278845956E-01,  0.2062
       110,        21,  7.172494509006E-01,  0.1909
       112,        22,  4.084154184361E-01,  0.1964
       113,        23,  1.797909367812E-01,  0.2035
       115,        24, -6.294950297551E-02,  0.2087
       126,        25, -3.412660163674E-01,  0.1984
       130,        26, -8.558127151471E-01,  0.2000
       131,        27, -1.565039288291E+00,  0.2061
       133,        28, -1.858980191353E+00,  0.2105
       143,        29, -2.267637256144E+00,  0.2028
       144,        30, -2.562030491254E+00,  0.2083
       147,        31, -3.941080714427E+00,  0.2109
       153,        32, -4.649049727187E+00,  0.2092
       175,        33, -5.180518560524E+00,  0.1886
       177,        34, -5.330221348186E+00,  0.1921
       178,        35, -5.986396328117E+00,  0.1966
       181,        36, -6.135776902837E+00,  0.1989
       184,        37, -6.526502274700E+00,  0.2011
       187,        38, -9.297114884030E+00,  0.2032
       191,        39, -9.493727910632E+00,  0.2042
       193,        40, -9.697218435702E+00,  0.2073
       195,        41, -1.064210675321E+01,  0.2103
       199,        42, -1.132978031737E+01,  0.2111
       201,        43, -1.150443081738E+01,  0.2139
       208,        44, -1.155599208486E+01,  0.2115
       215,        45, -1.158228526870E+01,  0.2093
       246,        46, -1.206725762745E+01,  0.1870
       262,        47, -1.223130768931E+01,  0.1794
       270,        48, -1.226342123828E+01,  0.1778
       274,        49, -1.352495159242E+01,  0.1788
       301,        50, -1.490428253787E+01,  0.1661
       303,        51, -1.502765132451E+01,  0.1683
       330,        52, -1.510874774991E+01,  0.1576
       339,        53, -1.587348327106E+01,  0.1563
       340,        54, -1.595197792063E+01,  0.1588
       347,        55, -1.637715773908E+01,  0.1585
       358,        56, -1.681865085056E+01,  0.1564
       363,        57, -1.700616346372E+01,  0.1570
       367,        58, -1.714407554568E+01,  0.1580
       380,        59, -1.755258717469E+01,  0.1553
       382,        60, -1.797236650085E+01,  0.1571
       388,        61, -1.832006602024E+01,  0.1572
       407,        62, -1.851554651522E+01,  0.1523
       420,        63, -1.874254634498E+01,  0.1500
       423,        64, -1.893174464868E+01,  0.1513
       429,        65, -1.895326504894E+01,  0.1515
       434,        66, -1.913397019626E+01,  0.1521
       437,        67, -1.951465612977E+01,  0.1533
       438,        68, -1.997418535614E+01,  0.1553
       457,        69, -2.025147824005E+01,  0.1510
       459,        70, -2.028441934235E+01,  0.1525
       460,        71, -2.089820331869E+01,  0.1543
       461,        72, -2.101104331358E+01,  0.1562
       476,        73, -2.101585653079E+01,  0.1534
       488,        74, -2.146895006766E+01,  0.1516
       495,        75, -2.175821953485E+01,  0.1515
       497,        76, -2.198061376609E+01,  0.1529
       498,        77, -2.223216564891E+01,  0.1546
       516,        78, -2.256750822720E+01,  0.1512
       519,        79, -2.276947261325E+01,  0.1522
       521,        80, -2.284490150323E+01,  0.1536
       530,        81, -2.395162040937E+01,  0.1528
       539,        82, -2.457661167162E+01,  0.1521
       542,        83, -2.535807113374E+01,  0.1531
       545,        84, -2.566158344822E+01,  0.1541
       548,        85, -2.586887376663E+01,  0.1551
       551,        86, -2.749290827461E+01,  0.1561
       568,        87, -2.790619254418E+01,  0.1532
       570,        88, -2.803066510176E+01,  0.1544
       573,        89, -2.926347766259E+01,  0.1553
       594,        90, -2.950401779227E+01,  0.1515
       598,        91, -3.027349920763E+01,  0.1522
       600,        92, -3.051092034236E+01,  0.1533
       603,        93, -3.056776212388E+01,  0.1542
       620,        94, -3.090999791678E+01,  0.1516
       621,        95, -3.128453385827E+01,  0.1530
       629,        96, -3.129883065966E+01,  0.1526
       644,        97, -3.137525938451E+01,  0.1506
       646,        98, -3.176825937171E+01,  0.1517
       659,        99, -3.225256149157E+01,  0.1502
       660,       100, -3.232819539724E+01,  0.1515
       662,       101, -3.243108095937E+01,  0.1526
       664,       102, -3.264994866326E+01,  0.1536
       673,       103, -3.280930574773E+01,  0.1530
       676,       104, -3.281771915678E+01,  0.1538
       684,       105, -3.299509364364E+01,  0.1535
       687,       106, -3.324270062848E+01,  0.1543
       688,       107, -3.326558215474E+01,  0.1555
       699,       108, -3.356084185071E+01,  0.1545
       704,       109, -3.357901736479E+01,  0.1548
       705,       110, -3.486852297556E+01,  0.1560
       710,       111, -3.496858825736E+01,  0.1563
       725,       112, -3.503041906215E+01,  0.1545
       735,       113, -3.510936710761E+01,  0.1537
       736,       114, -3.558876787187E+01,  0.1549
       747,       115, -3.577793803997E+01,  0.1539
       762,       116, -3.679426691278E+01,  0.1522
       768,       117, -3.684973546490E+01,  0.1523
       782,       118, -3.820675683275E+01,  0.1509
       801,       119, -3.826036444181E+01,  0.1486
       832,       120, -3.869593282470E+01,  0.1442
       834,       121, -3.869911058601E+01,  0.1451
       859,       122, -3.895762057057E+01,  0.1420
       890,       123, -3.922291583893E+01,  0.1382
       891,       124, -3.950786002731E+01,  0.1392
       896,       125, -3.953203653914E+01,  0.1395
       898,       126, -3.964875310220E+01,  0.1403
       904,       127, -3.978595788886E+01,  0.1405
       909,       128, -4.023309978338E+01,  0.1408
       950,       129, -4.107476924469E+01,  0.1358
       951,       130, -4.134628534718E+01,  0.1367
       956,       131, -4.142489722481E+01,  0.1370
       972,       132, -4.159975807019E+01,  0.1358
       973,       133, -4.173722112896E+01,  0.1367
       983,       134, -4.189807898574E+01,  0.1363
      1000,       135, -4.206840415599E+01,  0.1350
      1007,       136, -4.252385632058E+01,  0.1351
      1013,       137, -4.252851465108E+01,  0.1352
      1019,       138, -4.275378759448E+01,  0.1354
      1042,       139, -4.314105289895E+01,  0.1334
      1046,       140, -4.371276818030E+01,  0.1338
      1066,       141, -4.430817394796E+01,  0.1323
      1069,       142, -4.470129767318E+01,  0.1328
      1082,       143, -4.492174734542E+01,  0.1322
      1090,       144, -4.503238086912E+01,  0.1321
      1091,       145, -4.512528590452E+01,  0.1329
