iteration,accepted_count,energy,acceptance_rate
         0,         0,  1.700480942698E+02,  0.0000
         2,         1,  1.700041164634E+02,  0.5000
         3,         2,  1.696584194248E+02,  0.6667
         5,         3,  1.696125220592E+02,  0.6000
         8,         4,  1.695728788219E+02,  0.5000
        11,         5,  1.695685845337E+02,  0.4545
        13,         6,  1.695088274000E+02,  0.4615
        14,         7,  1.692981752768E+02,  0.5000
        19,         8,  1.691828731982E+02,  0.4211
        20,         9,  1.690470206777E+02,  0.4500
        21,        10,  1.689202241439E+02,  0.4762
        23,        11,  1.688691199721E+02,  0.4783
        24,        12,  1.687929147813E+02,  0.5000
        25,        13,  1.685890594088E+02,  0.5200
        28,        14,  1.685608927501E+02,  0.5000
        31,        15,  1.684474436499E+02,  0.4839
        32,        16,  1.682145300186E+02,  0.5000
        33,        17,  1.681732478235E+02,  0.5152
        34,        18,  1.679087190086E+02,  0.5294
        40,        19,  1.677469099118E+02,  0.4750
        42,        20,  1.676120343093E+02,  0.4762
        47,        21,  1.675580776483E+02,  0.4468
        48,        22,  1.675470510960E+02,  0.4583
        50,        23,  1.675189395732E+02,  0.4600
        52,        24,  1.674360924528E+02,  0.4615
        54,        25,  1.674112782291E+02,  0.4630
        55,        26,  1.673567446072E+02,  0.4727
        56,        27,  1.672136058287E+02,  0.4821
        60,        28,  1.671872339890E+02,  0.4667
        61,        29,  1.671293307854E+02,  0.4754
        62,        30,  1.670125666436E+02,  0.4839
        63,        31,  1.669674542869E+02,  0.4921
        64,        32,  1.668598511064E+02,  0.5000
        67,        33,  1.668489914709E+02,  0.4925
        69,        34,  1.668003765440E+02,  0.4928
        73,        35,  1.665430713218E+02,  0.4795
        74,        36,  1.665229343770E+02,  0.4865
        78,        37,  1.664660936414E+02,  0.4744
        80,        38,  1.664421110259E+02,  0.4750
        81,        39,  1.663871526181E+02,  0.4815
        85,        40,  1.663774555809E+02,  0.4706
        86,        41,  1.654817342497E+02,  0.4767
        87,        42,  1.654719617732E+02,  0.4828
        89,        43,  1.652345410511E+02,  0.4831
        90,        44,  1.652206747245E+02,  0.4889
        91,        45,  1.651838484745E+02,  0.4945
        92,        46,  1.651364352088E+02,  0.5000
        97,        47,  1.644868562607E+02,  0.4845
       100,        48,  1.644372224642E+02,  0.4800
       101,        49,  1.644343806767E+02,  0.4851
       104,        50,  1.642590743281E+02,  0.4808
       109,        51,  1.641326956693E+02,  0.4679
       110,        52,  1.640892672157E+02,  0.4727
       112,        53,  1.639010066171E+02,  0.4732
       114,        54,  1.637961909487E+02,  0.4737
       115,        55,  1.637632369674E+02,  0.4783
       116,        56,  1.637203020995E+02,  0.4828
       118,        57,  1.636863368282E+02,  0.4831
       124,        58,  1.636714365696E+02,  0.4677
       125,        59,  1.634752772391E+02,  0.4720
       129,        60,  1.634280575727E+02,  0.4651
       131,        61,  1.634209336094E+02,  0.4656
       138,        62,  1.633139799693E+02,  0.4493
       142,        63,  1.631984378212E+02,  0.4437
       144,        64,  1.631648558126E+02,  0.4444
       147,        65,  1.631216623802E+02,  0.4422
       148,        66,  1.630938675015E+02,  0.4459
       149,        67,  1.629312113273E+02,  0.4497
       153,        68,  1.629223868026E+02,  0.4444
       154,        69,  1.628967313823E+02,  0.4481
       157,        70,  1.628272941762E+02,  0.4459
       158,        71,  1.626747217596E+02,  0.4494
       159,        72,  1.626412574385E+02,  0.4528
       161,        73,  1.626166359330E+02,  0.4534
       162,        74,  1.625496331213E+02,  0.4568
       163,        75,  1.625363221457E+02,  0.4601
       164,        76,  1.624062036139E+02,  0.4634
       165,        77,  1.620673259319E+02,  0.4667
       166,        78,  1.620632641645E+02,  0.4699
       167,        79,  1.620502158293E+02,  0.4731
       168,        80,  1.620343667267E+02,  0.4762
       169,        81,  1.620228683429E+02,  0.4793
       172,        82,  1.619932979890E+02,  0.4767
       177,        83,  1.619468958943E+02,  0.4689
       178,        84,  1.619279030009E+02,  0.4719
       180,        85,  1.610391872044E+02,  0.4722
       185,        86,  1.610336344966E+02,  0.4649
       186,        87,  1.610199059608E+02,  0.4677
       187,        88,  1.609301510334E+02,  0.4706
       188,        89,  1.609231869353E+02,  0.4734
       191,        90,  1.609180450305E+02,  0.4712
       198,        91,  1.607468353135E+02,  0.4596
       200,        92,  1.605804187691E+02,  0.4600
       202,        93,  1.605635045329E+02,  0.4604
       203,        94,  1.605372438297E+02,  0.4631
       205,        95,  1.602430594305E+02,  0.4634
       206,        96,  1.601842133462E+02,  0.4660
       207,        97,  1.601416964325E+02,  0.4686
       211,        98,  1.600614677709E+02,  0.4645
       220,        99,  1.599109425722E+02,  0.4500
       221,       100,  1.598841628115E+02,  0.4525
       222,       101,  1.598641121066E+02,  0.4550
       225,       102,  1.598336081539E+02,  0.4533
       228,       103,  1.597238690509E+02,  0.4518
       229,       104,  1.595491731810E+02,  0.4541
       230,       105,  1.595231599122E+02,  0.4565
       231,       106,  1.594927398810E+02,  0.4589
       233,       107,  1.594576153450E+02,  0.4592
       235,       108,  1.593958303812E+02,  0.4596
       236,       109,  1.590266106289E+02,  0.4619
       237,       110,  1.589570466326E+02,  0.4641
       239,       111,  1.589368959113E+02,  0.4644
       240,       112,  1.589024103222E+02,  0.4667
       242,       113,  1.588968867088E+02,  0.4669
       243,       114,  1.588939720457E+02,  0.4691
       246,       115,  1.588909792263E+02,  0.4675
       247,       116,  1.588721042062E+02,  0.4696
       252,       117,  1.587380766638E+02,  0.4643
       254,       118,  1.587044484531E+02,  0.4646
       255,       119,  1.586702023950E+02,  0.4667
       257,       120,  1.586658615219E+02,  0.4669
       258,       121,  1.586608540327E+02,  0.4690
       263,       122,  1.586356754397E+02,  0.4639
       265,       123,  1.585542213041E+02,  0.4642
       266,       124,  1.585127651628E+02,  0.4662
       274,       125,  1.581900201314E+02,  0.4562
       276,       126,  1.581473915879E+02,  0.4565
       277,       127,  1.580811223723E+02,  0.4585
       278,       128,  1.580785826141E+02,  0.4604
       279,       129,  1.580148917373E+02,  0.4624
       280,       130,  1.579927981048E+02,  0.4643
       281,       131,  1.579754926997E+02,  0.4662
       282,       132,  1.579439951707E+02,  0.4681
       286,       133,  1.578608182579E+02,  0.4650
       287,       134,  1.578227482993E+02,  0.4669
       288,       135,  1.578153387813E+02,  0.4688
       294,       136,  1.577772823563E+02,  0.4626
       295,       137,  1.577770894677E+02,  0.4644
       296,       138,  1.577386553831E+02,  0.4662
       297,       139,  1.576909273944E+02,  0.4680
       299,       140,  1.576801100252E+02,  0.4682
       301,       141,  1.576493479445E+02,  0.4684
       304,       142,  1.576226729436E+02,  0.4671
       307,       143,  1.576210693962E+02,  0.4658
       309,       144,  1.575813497149E+02,  0.4660
       311,       145,  1.575667908044E+02,  0.4662
       313,       146,  1.574179081335E+02,  0.4665
       314,       147,  1.573569089216E+02,  0.4682
       322,       148,  1.573516223867E+02,  0.4596
       330,       149,  1.571922510407E+02,  0.4515
       331,       150,  1.571805940915E+02,  0.4532
       332,       151,  1.571261791897E+02,  0.4548
       334,       152,  1.571110650889E+02,  0.4551
       337,       153,  1.570511337446E+02,  0.4540
       339,       154,  1.569375466258E+02,  0.4543
       340,       155,  1.569077320741E+02,  0.4559
       346,       156,  1.569020568382E+02,  0.4509
       348,       157,  1.566138264796E+02,  0.4511
       349,       158,  1.565857955746E+02,  0.4527
       357,       159,  1.565765461190E+02,  0.4454
       358,       160,  1.565008540130E+02,  0.4469
       363,       161,  1.564637043152E+02,  0.4435
       366,       162,  1.563524373439E+02,  0.4426
       375,       163,  1.562987795222E+02,  0.4347
       379,       164,  1.562093608536E+02,  0.4327
       381,       165,  1.562074336657E+02,  0.4331
       383,       166,  1.561087329359E+02,  0.4334
       384,       167,  1.560645233084E+02,  0.4349
       386,       168,  1.560617532416E+02,  0.4352
       388,       169,  1.560428493728E+02,  0.4356
       391,       170,  1.560258429263E+02,  0.4348
       393,       171,  1.560189629618E+02,  0.4351
       394,       172,  1.559910796748E+02,  0.4365
       396,       173,  1.559640305110E+02,  0.4369
       398,       174,  1.559455300992E+02,  0.4372
       400,       175,  1.558719722487E+02,  0.4375
       402,       176,  1.558380487030E+02,  0.4378
       403,       177,  1.555524729252E+02,  0.4392
       405,       178,  1.555045967015E+02,  0.4395
       408,       179,  1.552825250908E+02,  0.4387
       415,       180,  1.552681892533E+02,  0.4337
       416,       181,  1.552560573724E+02,  0.4351
       421,       182,  1.552023729643E+02,  0.4323
       422,       183,  1.551890064020E+02,  0.4336
       426,       184,  1.550661419777E+02,  0.4319
       428,       185,  1.550453354478E+02,  0.4322
       429,       186,  1.550363926920E+02,  0.4336
       431,       187,  1.550336729436E+02,  0.4339
       434,       188,  1.549975102365E+02,  0.4332
       438,       189,  1.548085950772E+02,  0.4315
       440,       190,  1.547721099915E+02,  0.4318
       443,       191,  1.547093094918E+02,  0.4312
       447,       192,  1.546937625599E+02,  0.4295
       449,       193,  1.546126964482E+02,  0.4298
       450,       194,  1.545506317901E+02,  0.4311
       453,       195,  1.545500203825E+02,  0.4305
       458,       196,  1.545384482146E+02,  0.4279
       459,       197,  1.545160097484E+02,  0.4292
       460,       198,  1.544836520212E+02,  0.4304
       465,       199,  1.544320282113E+02,  0.4280
       466,       200,  1.544040321763E+02,  0.4292
       467,       201,  1.543275534815E+02,  0.4304
       468,       202,  1.543013624378E+02,  0.4316
       469,       203,  1.542872518003E+02,  0.4328
       474,       204,  1.540942795907E+02,  0.4304
       479,       205,  1.540154613714E+02,  0.4280
       482,       206,  1.540037544223E+02,  0.4274
       484,       207,  1.539916276841E+02,  0.4277
       488,       208,  1.539737870741E+02,  0.4262
       491,       209,  1.539615767672E+02,  0.4257
       492,       210,  1.537866343185E+02,  0.4268
       497,       211,  1.537812182983E+02,  0.4245
       499,       212,  1.537789256266E+02,  0.4248
       502,       213,  1.537399947377E+02,  0.4243
       506,       214,  1.535646134525E+02,  0.4229
       507,       215,  1.534997473977E+02,  0.4241
       509,       216,  1.534920840053E+02,  0.4244
       512,       217,  1.533973662007E+02,  0.4238
       513,       218,  1.533824691457E+02,  0.4250
       515,       219,  1.532751059420E+02,  0.4252
       516,       220,  1.532359092057E+02,  0.4264
       517,       221,  1.532136306921E+02,  0.4275
       521,       222,  1.531980687423E+02,  0.4261
       522,       223,  1.530780234481E+02,  0.4272
       526,       224,  1.530421741262E+02,  0.4259
       527,       225,  1.528994664839E+02,  0.4269
       528,       226,  1.527313845836E+02,  0.4280
       530,       227,  1.527267537385E+02,  0.4283
       531,       228,  1.527256081625E+02,  0.4294
       532,       229,  1.527239020561E+02,  0.4305
       534,       230,  1.527029672007E+02,  0.4307
       535,       231,  1.526961166707E+02,  0.4318
       536,       232,  1.526854064169E+02,  0.4328
       538,       233,  1.526543088476E+02,  0.4331
       539,       234,  1.526280363747E+02,  0.4341
       541,       235,  1.525634564860E+02,  0.4344
       543,       236,  1.525511089194E+02,  0.4346
       545,       237,  1.524471772515E+02,  0.4349
       547,       238,  1.524385131490E+02,  0.4351
       548,       239,  1.524000250880E+02,  0.4361
       553,       240,  1.523996225859E+02,  0.4340
       554,       241,  1.523708723891E+02,  0.4350
       558,       242,  1.522754983859E+02,  0.4337
       559,       243,  1.522639680032E+02,  0.4347
       560,       244,  1.521338145993E+02,  0.4357
       561,       245,  1.521248386191E+02,  0.4367
       564,       246,  1.520622271717E+02,  0.4362
       565,       247,  1.520616131332E+02,  0.4372
       566,       248,  1.520490991174E+02,  0.4382
       569,       249,  1.520032915585E+02,  0.4376
       570,       250,  1.519731020505E+02,  0.4386
       575,       251,  1.519655888741E+02,  0.4365
       580,       252,  1.519555532195E+02,  0.4345
       589,       253,  1.519544228442E+02,  0.4295
       590,       254,  1.519056126848E+02,  0.4305
       592,       255,  1.518987310101E+02,  0.4307
       593,       256,  1.518498753586E+02,  0.4317
       595,       257,  1.517912574221E+02,  0.4319
       596,       258,  1.517446039555E+02,  0.4329
       601,       259,  1.517397143347E+02,  0.4309
       602,       260,  1.516827747183E+02,  0.4319
       607,       261,  1.516822341511E+02,  0.4300
       608,       262,  1.515762342129E+02,  0.4309
       609,       263,  1.515754607321E+02,  0.4319
       611,       264,  1.515536029791E+02,  0.4321
       618,       265,  1.515494289750E+02,  0.4288
       620,       266,  1.515463867562E+02,  0.4290
       621,       267,  1.515328637553E+02,  0.4300
       622,       268,  1.514837837121E+02,  0.4309
       623,       269,  1.513641259803E+02,  0.4318
       625,       270,  1.513464815964E+02,  0.4320
       634,       271,  1.513096472209E+02,  0.4274
       635,       272,  1.512373254932E+02,  0.4283
       637,       273,  1.512026687438E+02,  0.4286
       638,       274,  1.512014813489E+02,  0.4295
       639,       275,  1.511922340058E+02,  0.4304
       642,       276,  1.510478365734E+02,  0.4299
       644,       277,  1.510447459260E+02,  0.4301
       646,       278,  1.510432053331E+02,  0.4303
       647,       279,  1.510128420068E+02,  0.4312
       648,       280,  1.509758659495E+02,  0.4321
       651,       281,  1.509405459143E+02,  0.4316
       658,       282,  1.509194475288E+02,  0.4286
       663,       283,  1.508352747075E+02,  0.4268
       668,       284,  1.508346246737E+02,  0.4251
       671,       285,  1.508032991737E+02,  0.4247
       675,       286,  1.507981180129E+02,  0.4237
       676,       287,  1.507933212536E+02,  0.4246
       678,       288,  1.507357508078E+02,  0.4248
       681,       289,  1.507092597354E+02,  0.4244
       684,       290,  1.506544525552E+02,  0.4240
       685,       291,  1.505510603445E+02,  0.4248
       686,       292,  1.504654111276E+02,  0.4257
       687,       293,  1.504583320965E+02,  0.4265
       689,       294,  1.504283745991E+02,  0.4267
       690,       295,  1.503885013259E+02,  0.4275
       691,       296,  1.503615886810E+02,  0.4284
       692,       297,  1.502607798498E+02,  0.4292
       693,       298,  1.502462233206E+02,  0.4300
       696,       299,  1.502434711856E+02,  0.4296
       697,       300,  1.502351467079E+02,  0.4304
       699,       301,  1.501950828029E+02,  0.4306
       707,       302,  1.501010309888E+02,  0.4272
       708,       303,  1.501004298867E+02,  0.4280
       712,       304,  1.500802394242E+02,  0.4270
       713,       305,  1.499511041824E+02,  0.4278
       715,       306,  1.498228747243E+02,  0.4280
       719,       307,  1.497983294057E+02,  0.4270
       721,       308,  1.497812768340E+02,  0.4272
       722,       309,  1.497281246414E+02,  0.4280
       725,       310,  1.497082884784E+02,  0.4276
       726,       311,  1.496894924975E+02,  0.4284
       728,       312,  1.496751461247E+02,  0.4286
       729,       313,  1.496343152239E+02,  0.4294
       734,       314,  1.495671523275E+02,  0.4278
       738,       315,  1.495428318652E+02,  0.4268
       739,       316,  1.495128614190E+02,  0.4276
       741,       317,  1.495079229555E+02,  0.4278
       742,       318,  1.494566518381E+02,  0.4286
       744,       319,  1.494558388899E+02,  0.4288
       748,       320,  1.493868114918E+02,  0.4278
       753,       321,  1.493838900295E+02,  0.4263
       761,       322,  1.493093145186E+02,  0.4231
       764,       323,  1.493035109823E+02,  0.4228
       767,       324,  1.492677345730E+02,  0.4224
       768,       325,  1.492456331595E+02,  0.4232
       770,       326,  1.492306954002E+02,  0.4234
       771,       327,  1.492041911959E+02,  0.4241
       781,       328,  1.491065876233E+02,  0.4200
       783,       329,  1.490764136006E+02,  0.4202
       785,       330,  1.490626193892E+02,  0.4204
       789,       331,  1.490504165251E+02,  0.4195
       791,       332,  1.489773641568E+02,  0.4197
       792,       333,  1.489607170894E+02,  0.4205
       794,       334,  1.489303340171E+02,  0.4207
       797,       335,  1.487354062296E+02,  0.4203
       798,       336,  1.486319590299E+02,  0.4211
       799,       337,  1.486282492895E+02,  0.4218
       801,       338,  1.485886868000E+02,  0.4220
       802,       339,  1.485691152950E+02,  0.4227
       808,       340,  1.484148220146E+02,  0.4208
       810,       341,  1.484087790871E+02,  0.4210
       813,       342,  1.484019589808E+02,  0.4207
       821,       343,  1.483850686857E+02,  0.4178
       824,       344,  1.483392862130E+02,  0.4175
       828,       345,  1.482416804067E+02,  0.4167
       829,       346,  1.481040256975E+02,  0.4174
       830,       347,  1.480876668591E+02,  0.4181
       838,       348,  1.480557491654E+02,  0.4153
       841,       349,  1.480106571213E+02,  0.4150
       844,       350,  1.479982265218E+02,  0.4147
       845,       351,  1.479714746936E+02,  0.4154
       854,       352,  1.479686997189E+02,  0.4122
       858,       353,  1.479680737144E+02,  0.4114
       859,       354,  1.479234379133E+02,  0.4121
       860,       355,  1.479151966485E+02,  0.4128
       865,       356,  1.478392540114E+02,  0.4116
       867,       357,  1.478205076762E+02,  0.4118
       871,       358,  1.478191778460E+02,  0.4110
       874,       359,  1.477568939435E+02,  0.4108
       876,       360,  1.476479585616E+02,  0.4110
       882,       361,  1.476239138597E+02,  0.4093
       886,       362,  1.474721319739E+02,  0.4086
       889,       363,  1.474147580974E+02,  0.4083
       890,       364,  1.473660539982E+02,  0.4090
       891,       365,  1.473176364863E+02,  0.4097
       893,       366,  1.473126044500E+02,  0.4099
       894,       367,  1.472533220866E+02,  0.4105
       896,       368,  1.471930720984E+02,  0.4107
       899,       369,  1.471672296382E+02,  0.4105
       901,       370,  1.471035878719E+02,  0.4107
       908,       371,  1.471016802253E+02,  0.4086
       911,       372,  1.470977924779E+02,  0.4083
       913,       373,  1.469292446328E+02,  0.4085
       915,       374,  1.468679503725E+02,  0.4087
       920,       375,  1.468103521077E+02,  0.4076
       921,       376,  1.468028846891E+02,  0.4083
       922,       377,  1.467942875610E+02,  0.4089
       925,       378,  1.467151263159E+02,  0.4086
       926,       379,  1.466246565199E+02,  0.4093
       929,       380,  1.465733278716E+02,  0.4090
       933,       381,  1.465233407421E+02,  0.4084
       936,       382,  1.464709661143E+02,  0.4081
       937,       383,  1.464678989181E+02,  0.4088
       938,       384,  1.464364967383E+02,  0.4094
       941,       385,  1.463315622288E+02,  0.4091
       942,       386,  1.463305028449E+02,  0.4098
       945,       387,  1.463279346763E+02,  0.4095
       954,       388,  1.463116022716E+02,  0.4067
       957,       389,  1.462360707484E+02,  0.4065
       959,       390,  1.462160074259E+02,  0.4067
       961,       391,  1.461887655425E+02,  0.4069
