particle_id,x,y,charge
     1,  1.9175729775E-01, -8.0140163414E+00, 1.0
     2, -7.5182160747E+00,  1.3422015885E-01, 1.0
     3, -1.8939446964E+00, -3.9559501719E+00, 1.0
     4, -5.5678175600E+00,  6.2174003295E+00, 1.0
     5, -8.1482728309E+00,  7.4448575402E+00, 1.0
     6,  9.2716456164E-01, -2.3060193253E-01, 1.0
     7, -8.8895708284E+00,  4.5741548300E+00, 1.0
     8, -8.1642641457E+00, -1.7734700520E+00, 1.0
     9, -3.7293528501E+00,  7.7918993783E+00, 1.0
    10, -5.0716413676E+00, -2.4602401101E+00, 1.0
    11,  2.5704845619E+00,  1.1404139738E+00, 1.0
    12, -8.4773472904E-01, -9.9577242071E+00, 1.0
    13,  1.4039848096E+00,  2.3950540241E+00, 1.0
    14,  8.7323106664E+00, -8.0023278117E+00, 1.0
    15, -3.6968948954E+00, -6.8347173766E+00, 1.0
    16, -9.2509674476E+00, -1.5266396774E+00, 1.0
    17,  9.6465704483E+00, -3.8596545056E-01, 1.0
    18,  7.8559381894E+00,  9.4712602000E-01, 1.0
    19, -6.6802954430E+00, -1.8882646110E+00, 1.0
    20,  3.7359080660E+00, -4.8260907575E-01, 1.0
    21,  3.4679193317E-01, -3.3058847062E+00, 1.0
    22,  4.6197793651E+00, -6.8103202420E+00, 1.0
    23, -7.2894338155E-01,  3.9438531592E+00, 1.0
    24,  3.4086961053E+00, -2.8917732189E+00, 1.0
    25,  6.6544579476E+00, -2.3035629154E+00, 1.0
    26, -2.6460722370E+00,  4.2775718106E+00, 1.0
    27,  9.9909336184E+00, -7.7413954514E+00, 1.0
    28,  4.1482199472E-01,  1.3701851233E+00, 1.0
    29,  5.0416074432E+00,  9.5481000496E+00, 1.0
    30,  5.8849122982E+00,  1.7693335383E+00, 1.0
    31, -9.6869685348E+00,  9.7650836591E+00, 1.0
    32, -5.5519540207E+00, -7.3437871015E+00, 1.0
    33, -7.9692646741E+00,  6.3063884064E+00, 1.0
    34, -6.0305484063E+00,  4.8838314826E-01, 1.0
    35, -4.5037124853E+00, -8.9578600862E+00, 1.0
    36, -3.8029453714E-01,  5.6886544132E+00, 1.0
    37,  7.0789251157E+00, -7.2286014808E+00, 1.0
    38,  4.2327073008E+00,  1.8453482676E+00, 1.0
    39, -1.5950532729E+00,  2.4243954178E+00, 1.0
    40, -7.9246877810E+00, -4.1676004105E+00, 1.0
    41, -7.7622042096E-02,  8.5192907838E+00, 1.0
    42, -7.0618030969E+00,  3.5723999798E+00, 1.0
    43, -8.6396836772E-01, -6.4096140536E+00, 1.0
    44,  9.5967399751E+00,  7.8394815444E+00, 1.0
    45, -8.6166555223E+00, -6.4711459754E+00, 1.0
    46, -1.1178059570E+00,  9.8545417835E+00, 1.0
    47,  5.1095887715E+00,  7.9242705018E+00, 1.0
    48, -2.8351700140E+00, -8.2060716553E+00, 1.0
    49, -3.0504017348E+00, -2.9880356775E-01, 1.0
    50, -7.6917903692E+00,  7.7433907697E+00, 1.0
