particle_id,x,y,charge
     1, -1.7694670366E+00, -7.3248517085E+00, 1.0
     2,  3.1147166280E+00,  9.9474635757E+00, 1.0
     3, -4.7048539075E+00, -1.3786162942E+00, 1.0
     4,  7.7066186830E+00,  7.6282302712E+00, 1.0
     5, -7.4839389913E+00, -1.2455334372E+00, 1.0
     6,  9.1558616080E-01,  5.6866083246E+00, 1.0
     7, -3.8430132146E+00,  8.6836079960E+00, 1.0
     8,  4.8478269683E-01, -9.9794677137E+00, 1.0
     9,  9.9296146886E+00,  3.3246418431E+00, 1.0
    10, -8.7581435428E+00,  9.7669908634E+00, 1.0
    11,  3.2739690578E+00, -9.9405483777E+00, 1.0
    12,  6.6113197886E+00,  9.9948035258E+00, 1.0
    13,  7.2852991123E+00, -7.5153209850E+00, 1.0
    14,  4.0704595932E+00, -5.8263435921E-01, 1.0
    15,  1.5776980459E+00,  9.2734456228E+00, 1.0
    16,  1.1353036904E+00, -6.1318929195E+00, 1.0
    17, -8.2009987043E+00, -9.8525170126E+00, 1.0
    18,  4.8562076889E-01, -1.4102972548E+00, 1.0
    19, -3.9723492768E+00,  4.2624841042E+00, 1.0
    20, -9.9647926140E+00, -2.0864126565E+00, 1.0
    21,  9.9709850534E+00,  1.0128702390E+00, 1.0
    22,  5.9150825857E+00,  2.7064724168E+00, 1.0
    23,  9.9110112740E+00,  5.3163068632E+00, 1.0
    24, -5.4252768124E+00,  2.2549866336E+00, 1.0
    25, -4.9091599301E+00, -7.5710451263E+00, 1.0
    26,  9.3250716242E+00,  9.9902327395E+00, 1.0
    27,  9.9777209002E+00, -5.9905461768E+00, 1.0
    28, -1.6262488887E+00,  6.8133846422E+00, 1.0
    29,  3.9530688002E+00, -7.4334441732E+00, 1.0
    30,  8.2004369297E+00,  2.9875309488E-01, 1.0
    31,  8.8664511155E-01,  2.4725972483E+00, 1.0
    32, -1.0370059798E+00,  9.9783351814E+00, 1.0
    33,  9.9815654031E+00, -1.4047453262E+00, 1.0
    34, -2.2307929246E+00, -9.9842864524E+00, 1.0
    35,  9.9887868045E+00,  8.4301189247E+00, 1.0
    36, -9.8144962254E+00, -4.5311351237E+00, 1.0
    37,  7.7502070034E+00, -2.9338009871E+00, 1.0
    38,  9.9910842408E+00, -7.9910879401E+00, 1.0
    39,  9.9281077967E+00, -9.8386580122E+00, 1.0
    40,  9.9861216779E+00, -3.9803749924E+00, 1.0
    41,  5.4427980861E+00, -4.1915121778E+00, 1.0
    42, -9.9276140312E+00,  1.3964195364E+00, 1.0
    43, -7.0423446318E+00, -5.9633080930E+00, 1.0
    44, -9.9284467032E+00, -9.9251085500E+00, 1.0
    45, -9.9453402889E+00, -6.8462523240E+00, 1.0
    46,  5.8260979749E+00, -9.9885151963E+00, 1.0
    47, -5.2138228574E+00, -9.9886262450E+00, 1.0
    48, -2.2736710975E+00, -3.0487424096E+00, 1.0
    49,  7.9011149983E+00, -9.9996874744E+00, 1.0
    50,  4.7730843043E+00,  6.3295561876E+00, 1.0
