iteration,accepted_count,energy,acceptance_rate
         0,         0,  1.635218059339E+02,  0.0000
         1,         1,  1.634930411849E+02,  1.0000
         2,         2,  1.630841329749E+02,  1.0000
         3,         3,  1.626073473071E+02,  1.0000
         5,         4,  1.626016095702E+02,  0.8000
         6,         5,  1.625328125802E+02,  0.8333
         8,         6,  1.625208118224E+02,  0.7500
         9,         7,  1.624515649717E+02,  0.7778
        12,         8,  1.623406013174E+02,  0.6667
        13,         9,  1.623235457809E+02,  0.6923
        18,        10,  1.621509744570E+02,  0.5556
        21,        11,  1.620958563548E+02,  0.5238
        22,        12,  1.619340075217E+02,  0.5455
        25,        13,  1.618840455601E+02,  0.5200
        26,        14,  1.618581746744E+02,  0.5385
        29,        15,  1.617734159599E+02,  0.5172
        31,        16,  1.615090275355E+02,  0.5161
        32,        17,  1.612286125655E+02,  0.5312
        33,        18,  1.609979470527E+02,  0.5455
        34,        19,  1.609612793386E+02,  0.5588
        35,        20,  1.609225828251E+02,  0.5714
        41,        21,  1.607517873757E+02,  0.5122
        44,        22,  1.606047151888E+02,  0.5000
        46,        23,  1.603413933554E+02,  0.5000
        47,        24,  1.603129400809E+02,  0.5106
        48,        25,  1.602409015094E+02,  0.5208
        49,        26,  1.601850495361E+02,  0.5306
        52,        27,  1.600367975706E+02,  0.5192
        53,        28,  1.598647142410E+02,  0.5283
        56,        29,  1.597827330024E+02,  0.5179
        58,        30,  1.596985888546E+02,  0.5172
        59,        31,  1.595139132836E+02,  0.5254
        60,        32,  1.594769990651E+02,  0.5333
        61,        33,  1.593944891752E+02,  0.5410
        65,        34,  1.593758376412E+02,  0.5231
        66,        35,  1.593092714990E+02,  0.5303
        67,        36,  1.592611823405E+02,  0.5373
        68,        37,  1.590817953666E+02,  0.5441
        71,        38,  1.589923356882E+02,  0.5352
        72,        39,  1.589859891645E+02,  0.5417
        73,        40,  1.585581382220E+02,  0.5479
        77,        41,  1.585014808470E+02,  0.5325
        79,        42,  1.583125859615E+02,  0.5316
        80,        43,  1.581717470099E+02,  0.5375
        81,        44,  1.580885099453E+02,  0.5432
        83,        45,  1.580353594174E+02,  0.5422
        85,        46,  1.579972825771E+02,  0.5412
        88,        47,  1.578872731478E+02,  0.5341
