particle_id,x,y,charge
     1,  7.1132095275E-01, -7.3936160187E+00, 1.0
     2,  7.4806063618E+00,  9.0487836758E+00, 1.0
     3, -2.8778439945E-01, -1.1346717236E+00, 1.0
     4, -3.2536206058E+00,  9.8001187346E+00, 1.0
     5, -7.6111955555E-01, -3.8378988156E+00, 1.0
     6, -1.9570813317E+00, -7.7871316351E+00, 1.0
     7, -7.7126561450E+00, -3.8113603497E+00, 1.0
     8,  1.7499374336E+00,  2.6409718152E+00, 1.0
     9,  2.5625950361E+00,  8.5364066358E+00, 1.0
    10, -3.8330066297E+00,  3.5384221767E+00, 1.0
    11,  7.9447348979E-01,  6.6671378255E+00, 1.0
    12, -7.7689977418E+00,  9.2655702000E-02, 1.0
    13,  7.4180973430E+00, -3.7327477133E+00, 1.0
    14,  8.9791170993E+00, -3.4426383598E+00, 1.0
    15, -6.2862938204E+00, -1.5821216794E+00, 1.0
    16, -7.8090816602E+00,  8.8023837727E+00, 1.0
    17, -8.9200558896E+00,  8.9411163806E+00, 1.0
    18,  5.5390907033E+00, -1.8020995424E+00, 1.0
    19,  2.9246422125E-01,  8.1575118705E+00, 1.0
    20, -7.8244450334E+00, -1.4307003771E+00, 1.0
    21,  2.7598039096E+00,  4.7278373430E+00, 1.0
    22, -5.7974762427E+00, -8.9728746800E+00, 1.0
    23, -9.8265200422E+00,  2.9441213050E+00, 1.0
    24, -6.7605750756E+00,  4.7780928691E+00, 1.0
    25, -7.8142783167E+00, -2.5487021344E+00, 1.0
    26,  7.4893750835E-01,  6.6243149888E+00,-1.0
    27, -7.2277842177E-01, -3.7771153574E+00,-1.0
    28,  8.3352255955E+00, -6.2064527742E-01,-1.0
    29,  7.2085177010E-01, -7.6790863063E+00,-1.0
    30, -6.9791158355E+00, -9.9847655790E+00,-1.0
    31,  3.9098362570E+00,  4.8220885953E+00,-1.0
    32,  7.2852630902E+00,  2.4470722526E+00,-1.0
    33, -8.4168566103E+00,  9.6374563455E-01,-1.0
    34, -1.9898246467E+00, -7.7401401765E+00,-1.0
    35, -9.3792177377E+00,  8.2403814990E+00,-1.0
    36, -7.5123283378E+00,  2.2350756057E-02,-1.0
    37,  7.8542432534E+00, -4.3221560403E+00,-1.0
    38, -8.9187764380E+00,  8.9053083063E+00,-1.0
    39, -7.7124188324E+00, -3.8078029144E+00,-1.0
    40, -6.2599604181E+00, -1.5829477270E+00,-1.0
    41,  2.4922398448E+00,  8.5040653411E+00,-1.0
    42,  2.7123578400E+00,  4.7331150959E+00,-1.0
    43,  7.2498243749E+00, -9.9261183783E+00,-1.0
    44, -7.6849078942E+00, -4.3159830723E+00,-1.0
    45, -5.9771638905E+00, -2.4033092318E+00,-1.0
    46,  9.0585028850E+00,  8.5632860252E+00,-1.0
    47,  8.9873935231E+00, -3.4889943409E+00,-1.0
    48, -1.9418427252E-01, -1.0937566252E+00,-1.0
    49, -7.8093541676E+00, -1.4419556373E+00,-1.0
    50, -5.8254181785E+00, -8.9301477192E+00,-1.0
