particle_id,x,y,charge
     1,  4.1592925435E-01, -7.6884229775E+00, 1.0
     2,  6.9638562920E+00,  9.4841371866E+00, 1.0
     3, -4.0760704615E-02, -8.9121358182E-01, 1.0
     4, -3.3890325123E+00,  9.0585800454E+00, 1.0
     5, -5.3434338157E-01, -3.7317544774E+00, 1.0
     6, -2.0801216460E+00, -7.2793183120E+00, 1.0
     7, -7.7126561450E+00, -3.8113603497E+00, 1.0
     8,  9.8560135405E-01,  2.6819064800E+00, 1.0
     9,  2.5078147341E+00,  8.3432445647E+00, 1.0
    10, -4.0502446889E+00,  3.6644262803E+00, 1.0
    11,  7.9447348979E-01,  6.6671378255E+00, 1.0
    12, -8.1034532222E+00,  2.4778998880E-01, 1.0
    13,  7.1845374188E+00, -3.3943594127E+00, 1.0
    14,  8.9791170993E+00, -3.4426383598E+00, 1.0
    15, -6.2862938204E+00, -1.5821216794E+00, 1.0
    16, -7.1465523854E+00,  8.5897301383E+00, 1.0
    17, -8.9200558896E+00,  8.9411163806E+00, 1.0
    18,  4.7629069520E+00, -1.9554320458E+00, 1.0
    19, -7.0928668003E-01,  8.5320156082E+00, 1.0
    20, -7.8244450334E+00, -1.4307003771E+00, 1.0
    21,  2.7598039096E+00,  4.7278373430E+00, 1.0
    22, -5.7974762427E+00, -8.9728746800E+00, 1.0
    23, -9.9799128523E+00,  3.0264214512E+00, 1.0
    24, -6.3804769210E+00,  5.1701744875E+00, 1.0
    25, -7.9610468893E+00, -2.3754591967E+00, 1.0
    26,  8.4597528978E-01,  6.6147574658E+00,-1.0
    27, -8.1078366926E-01, -3.7141164008E+00,-1.0
    28,  8.9420556184E+00, -6.3627572400E-01,-1.0
    29,  1.0912176666E+00, -7.7214751666E+00,-1.0
    30, -6.9791158355E+00, -9.9847655790E+00,-1.0
    31,  5.0718600987E+00,  4.8392601502E+00,-1.0
    32,  7.5780810825E+00,  2.4212133465E+00,-1.0
    33, -7.9037123870E+00,  1.3049880360E+00,-1.0
    34, -1.9898246467E+00, -7.7401401765E+00,-1.0
    35, -9.6960105347E+00,  8.5596816642E+00,-1.0
    36, -7.2870397845E+00, -2.1115348728E-01,-1.0
    37,  7.8874522636E+00, -4.5244845223E+00,-1.0
    38, -8.9187764380E+00,  8.9053083063E+00,-1.0
    39, -7.7124188324E+00, -3.8078029144E+00,-1.0
    40, -6.2599604181E+00, -1.5829477270E+00,-1.0
    41,  2.4711170961E+00,  8.4914132498E+00,-1.0
    42,  2.7123578400E+00,  4.7331150959E+00,-1.0
    43,  7.4295910833E+00, -9.9849192098E+00,-1.0
    44, -7.4123816324E+00, -5.1271597309E+00,-1.0
    45, -5.5073618083E+00, -2.1108201451E+00,-1.0
    46,  9.2806230449E+00,  8.3775458335E+00,-1.0
    47,  8.9873935231E+00, -3.4889943409E+00,-1.0
    48, -5.1333364019E-01, -6.6763216698E-01,-1.0
    49, -7.8093541676E+00, -1.4419556373E+00,-1.0
    50, -5.8254181785E+00, -8.9301477192E+00,-1.0
