particle_id,x,y,charge
     1,  7.1826034555E-01, -7.4163841337E+00, 1.0
     2,  8.5272705185E+00,  9.0034766295E+00, 1.0
     3, -1.7776720026E-01, -1.1382653281E+00, 1.0
     4,  7.4941802159E-01,  6.6304251323E+00, 1.0
     5, -7.7131725235E-01, -3.8795231439E+00, 1.0
     6, -2.0080364405E+00, -7.8301922886E+00, 1.0
     7, -7.7152621653E+00, -3.8099765169E+00, 1.0
     8,  2.4632967866E+00,  3.5681959853E+00, 1.0
     9,  2.5093531025E+00,  8.4738344864E+00, 1.0
    10, -6.7380123660E+00, -2.3776983591E+00, 1.0
    11,  7.3919354291E-01,  6.6261115504E+00, 1.0
    12, -7.8486005918E+00, -3.4746906411E-01, 1.0
    13,  7.6799070636E+00, -4.1255563800E+00, 1.0
    14,  8.9207788940E+00, -3.4936622850E+00, 1.0
    15, -6.2740746261E+00, -1.5990716046E+00, 1.0
    16, -8.6701747346E+00,  8.2740610713E+00, 1.0
    17, -8.9319672249E+00,  8.9764658095E+00, 1.0
    18,  6.4732316253E+00, -1.0556204372E+00, 1.0
    19,  4.5022180439E+00,  5.5475589972E+00, 1.0
    20, -7.7509513135E+00, -1.4743398559E+00, 1.0
    21,  2.7131203966E+00,  4.7208729117E+00, 1.0
    22, -5.8531484433E+00, -8.8998800899E+00, 1.0
    23, -9.3133503275E+00,  1.7501475679E+00, 1.0
    24, -8.0039911534E+00, -1.2386670278E+00, 1.0
    25, -6.7442477422E+00, -2.3707163367E+00, 1.0
    26,  7.4523662688E-01,  6.6285076333E+00,-1.0
    27, -7.7115388579E-01, -3.8777079208E+00,-1.0
    28,  6.4715698714E+00, -1.0551154424E+00,-1.0
    29,  7.1623085869E-01, -7.4167011800E+00,-1.0
    30, -5.8523558859E+00, -8.9006908105E+00,-1.0
    31,  2.4655202011E+00,  3.5670016512E+00,-1.0
    32,  4.5017977381E+00,  5.5485037915E+00,-1.0
    33, -9.3137829584E+00,  1.7504566270E+00,-1.0
    34, -2.0065742063E+00, -7.8297301573E+00,-1.0
    35, -8.6715086966E+00,  8.2747624390E+00,-1.0
    36, -7.8491452395E+00, -3.4871381375E-01,-1.0
    37,  7.6830556707E+00, -4.1230957144E+00,-1.0
    38, -8.9321094487E+00,  8.9784218485E+00,-1.0
    39, -7.7112623956E+00, -3.8085850573E+00,-1.0
    40, -6.2745586058E+00, -1.5985995688E+00,-1.0
    41,  2.5082943797E+00,  8.4726187791E+00,-1.0
    42,  2.7117574421E+00,  4.7198966929E+00,-1.0
    43,  7.6758254225E+00, -4.1275856557E+00,-1.0
    44, -7.7525338010E+00, -1.4712941777E+00,-1.0
    45, -6.7398725114E+00, -2.3751110805E+00,-1.0
    46,  8.5252545203E+00,  9.0059693087E+00,-1.0
    47,  8.9211100133E+00, -3.4925699698E+00,-1.0
    48, -1.7543741269E-01, -1.1401874745E+00,-1.0
    49, -8.0031208247E+00, -1.2379606206E+00,-1.0
    50, -7.7184914029E+00, -3.8136247176E+00,-1.0
