particle_id,x,y,charge
     1,  7.2095061753E-01, -7.4223628836E+00, 1.0
     2,  8.5497916266E+00,  9.0081354138E+00, 1.0
     3, -1.9785038090E-01, -1.1264110175E+00, 1.0
     4,  6.4394374475E-01,  8.8620553464E+00, 1.0
     5, -7.4340990264E-01, -3.8479781295E+00, 1.0
     6, -2.0080364405E+00, -7.8301922886E+00, 1.0
     7, -7.7126561450E+00, -3.8113603497E+00, 1.0
     8,  2.4632967866E+00,  3.5681959853E+00, 1.0
     9,  2.5093531025E+00,  8.4738344864E+00, 1.0
    10, -6.7093934257E+00, -2.3130970037E+00, 1.0
    11,  7.3919354291E-01,  6.6261115504E+00, 1.0
    12, -7.8516858652E+00, -3.4253008376E-01, 1.0
    13,  7.6699992187E+00, -4.0268354145E+00, 1.0
    14,  8.9216621378E+00, -3.4947638731E+00, 1.0
    15, -6.2862938204E+00, -1.5821216794E+00, 1.0
    16, -8.6713105698E+00,  8.2658488533E+00, 1.0
    17, -8.9319672249E+00,  8.9764658095E+00, 1.0
    18,  6.4551058169E+00, -1.0771136193E+00, 1.0
    19,  4.5022180439E+00,  5.5475589972E+00, 1.0
    20, -7.7509513135E+00, -1.4743398559E+00, 1.0
    21,  2.7131203966E+00,  4.7208729117E+00, 1.0
    22, -5.8422937378E+00, -8.9296125719E+00, 1.0
    23, -9.3133503275E+00,  1.7501475679E+00, 1.0
    24, -8.0036529571E+00, -1.2241646077E+00, 1.0
    25, -6.7357229011E+00, -2.3650417556E+00, 1.0
    26,  7.4893750835E-01,  6.6243149888E+00,-1.0
    27, -7.3889217331E-01, -3.8687426485E+00,-1.0
    28,  6.4459121484E+00, -1.0582422574E+00,-1.0
    29,  7.1652657212E-01, -7.4056383332E+00,-1.0
    30, -5.8523558859E+00, -8.9006908105E+00,-1.0
    31,  2.4595556297E+00,  3.5638943725E+00,-1.0
    32,  4.5048730777E+00,  5.5405742613E+00,-1.0
    33, -9.3142910590E+00,  1.7469339043E+00,-1.0
    34, -2.0180336734E+00, -7.8088819139E+00,-1.0
    35, -8.6707602053E+00,  8.2414906557E+00,-1.0
    36, -7.8491452395E+00, -3.4871381375E-01,-1.0
    37,  7.6619143463E+00, -4.0143224661E+00,-1.0
    38, -8.9327581960E+00,  8.9707554740E+00,-1.0
    39, -7.7124188324E+00, -3.8078029144E+00,-1.0
    40, -6.2629049154E+00, -1.5873072452E+00,-1.0
    41,  2.5184340875E+00,  8.4701340611E+00,-1.0
    42,  2.7123578400E+00,  4.7331150959E+00,-1.0
    43,  7.6796018367E+00, -4.1264204081E+00,-1.0
    44, -7.7463591268E+00, -1.4821241867E+00,-1.0
    45, -6.7262439613E+00, -2.3526956450E+00,-1.0
    46,  8.5642167354E+00,  9.0221820962E+00,-1.0
    47,  8.9272065984E+00, -3.4912609152E+00,-1.0
    48, -1.7090973404E-01, -1.1185454872E+00,-1.0
    49, -8.0083075378E+00, -1.2417846520E+00,-1.0
    50, -5.8440542680E+00, -8.9379834144E+00,-1.0
