iteration,accepted_count,energy,acceptance_rate
         0,         0,  2.606304342375E+02,  0.0000
         5,         1,  2.604034287542E+02,  0.2000
         8,         2,  2.602773048722E+02,  0.2500
        29,         3,  2.602457131498E+02,  0.1034
        30,         4,  2.602414596206E+02,  0.1333
        32,         5,  2.594643840491E+02,  0.1562
        55,         6,  2.591027054961E+02,  0.1091
        57,         7,  1.614357250472E+02,  0.1228
        59,         8,  1.613275221301E+02,  0.1356
        66,         9,  1.611738510879E+02,  0.1364
        73,        10,  1.610594671182E+02,  0.1370
        79,        11,  1.602315737783E+02,  0.1392
        85,        12,  1.601218399594E+02,  0.1412
        88,        13,  1.600984648761E+02,  0.1477
       117,        14,  1.599316874141E+02,  0.1197
       121,        15,  1.598639955185E+02,  0.1240
       125,        16,  1.595202640441E+02,  0.1280
       138,        17,  1.595173758033E+02,  0.1232
       147,        18,  1.593696904633E+02,  0.1224
       159,        19,  1.593568102032E+02,  0.1195
       162,        20,  1.592459484515E+02,  0.1235
       163,        21,  1.592403874733E+02,  0.1288
       164,        22,  1.591466760660E+02,  0.1341
       171,        23,  1.586640206049E+02,  0.1345
       180,        24,  1.586617153701E+02,  0.1333
       204,        25,  1.585778962205E+02,  0.1225
       205,        26,  1.585040641148E+02,  0.1268
       224,        27,  1.584094179953E+02,  0.1205
       228,        28,  1.583157928958E+02,  0.1228
       239,        29,  1.578732656626E+02,  0.1213
       240,        30,  1.573835870323E+02,  0.1250
       242,        31,  1.572432277940E+02,  0.1281
       252,        32,  1.568869995579E+02,  0.1270
       255,        33,  1.566938665265E+02,  0.1294
       269,        34,  1.566522285147E+02,  0.1264
       278,        35,  1.565694157044E+02,  0.1259
       280,        36,  1.565362566197E+02,  0.1286
       287,        37,  1.565030920718E+02,  0.1289
       291,        38,  1.563019224900E+02,  0.1306
       296,        39,  1.560907222902E+02,  0.1318
       305,        40,  1.559053661149E+02,  0.1311
       308,        41,  1.557611231767E+02,  0.1331
       310,        42,  1.557501654131E+02,  0.1355
       329,        43,  1.555966184927E+02,  0.1307
       332,        44,  1.555611136475E+02,  0.1325
       333,        45,  1.553645497972E+02,  0.1351
       334,        46,  1.553427832724E+02,  0.1377
       339,        47,  1.553366658327E+02,  0.1386
       346,        48,  1.551800442861E+02,  0.1387
       359,        49,  1.551676270839E+02,  0.1365
       362,        50,  1.546549826107E+02,  0.1381
       364,        51,  1.546481661646E+02,  0.1401
       368,        52,  1.544396744310E+02,  0.1413
       372,        53,  1.544293509253E+02,  0.1425
       380,        54,  1.541775418955E+02,  0.1421
       385,        55,  1.540156753050E+02,  0.1429
