particle_id,x,y,charge
     1, -1.5497158547E+00, -9.9912076059E+00, 1.0
     2, -9.9973132024E+00, -7.6124932047E+00, 1.0
     3, -8.2999505214E+00, -9.9986833597E+00, 1.0
     4,  9.9955824941E+00,  7.9978864905E+00, 1.0
     5,  9.9977810391E+00,  2.3135558420E+00, 1.0
     6,  9.9991631285E+00, -4.2197637118E-01, 1.0
     7, -9.9984045233E+00,  2.6618850697E+00, 1.0
     8, -9.9965456900E+00, -2.4246712282E+00, 1.0
     9, -3.1376189214E+00,  9.9971937454E+00, 1.0
    10,  7.9424222548E+00,  9.9952661108E+00, 1.0
    11,  2.3439411106E+00,  2.3215815482E+00, 1.0
    12,  9.9940162935E+00,  9.9798928142E+00, 1.0
    13,  7.5253804485E+00,  6.6595897887E+00, 1.0
    14, -3.6781206308E+00,  6.6652722901E+00, 1.0
    15,  1.5316944233E-01,  6.6633594622E+00, 1.0
    16, -9.9977483843E+00, -5.0430949775E+00, 1.0
    17,  9.9883379596E+00, -9.9800640618E+00, 1.0
    18, -7.1896056033E+00,  6.6063997435E+00, 1.0
    19, -6.2263577940E+00, -2.2775309959E+00, 1.0
    20, -9.9959043888E+00, -9.9918699742E+00, 1.0
    21,  2.9883968729E+00, -2.1370365664E+00, 1.0
    22,  5.7826625128E+00, -9.9976747930E+00, 1.0
    23,  1.0742051016E+00, -9.9954538339E+00, 1.0
    24,  2.7069428753E+00,  9.9951890511E+00, 1.0
    25,  9.9975899807E+00,  5.1293551388E+00, 1.0
    26, -9.9964182380E+00, -2.3841724251E-02, 1.0
    27,  4.0049003221E+00,  6.7124809368E+00, 1.0
    28,  6.7221479105E+00,  2.4418721041E+00, 1.0
    29,  9.9940003799E+00, -8.2362958970E+00, 1.0
    30, -2.3165885475E+00,  2.2381456226E+00, 1.0
    31,  2.0155620739E+00, -6.3094355392E+00, 1.0
    32,  6.4328916524E+00, -6.4024336183E+00, 1.0
    33,  3.6071284454E+00, -9.9870302186E+00, 1.0
    34, -9.9974252629E+00,  5.1548559812E+00, 1.0
    35, -6.5723576425E+00,  2.1309123439E+00, 1.0
    36, -6.1943247955E+00, -9.9912785375E+00, 1.0
    37,  6.9941248296E+00, -2.0438843142E+00, 1.0
    38,  5.5062693372E+00,  9.9944452437E+00, 1.0
    39, -3.9515033273E+00, -9.9991251566E+00, 1.0
    40, -9.9763513291E+00,  9.9923512502E+00, 1.0
    41,  9.9924472268E+00, -5.8527353978E+00, 1.0
    42, -2.4221922780E-01,  9.9973415652E+00, 1.0
    43, -1.6459743022E+00, -2.2697894841E+00, 1.0
    44, -2.5839591789E+00, -6.3860594811E+00, 1.0
    45,  9.9968398336E+00, -3.3051214097E+00, 1.0
    46, -9.9988281717E+00,  7.7627456012E+00, 1.0
    47,  8.0834461802E+00, -9.9984771182E+00, 1.0
    48, -8.1607365747E+00,  9.9959114537E+00, 1.0
    49, -5.8550088491E+00,  9.9967255916E+00, 1.0
    50, -6.8704144142E+00, -6.3441693149E+00, 1.0
