particle_id,x,y,charge
     1, -1.9721129270E+00, -9.9783972922E+00, 1.0
     2, -9.8928871525E+00, -5.5013947196E+00, 1.0
     3, -6.6283967784E+00, -5.2383692389E+00, 1.0
     4,  9.9607453313E+00,  7.6303626194E+00, 1.0
     5,  9.9844729925E+00,  2.4419068115E+00, 1.0
     6,  9.9486233146E+00,  8.4481945738E-02, 1.0
     7, -9.9876969860E+00,  1.8745485729E+00, 1.0
     8, -9.9778188237E+00, -1.7747676690E+00, 1.0
     9, -2.6818504540E+00,  8.6121445810E+00, 1.0
    10,  7.3966543860E+00,  9.9989837707E+00, 1.0
    11,  5.7214840016E+00,  2.0101852791E+00, 1.0
    12,  9.9256022749E+00,  9.9163679482E+00, 1.0
    13,  6.9263862614E+00,  6.8335568864E+00, 1.0
    14, -1.1055339020E+00,  4.3810201986E+00, 1.0
    15,  3.9010583776E-01,  7.4082848857E+00, 1.0
    16, -8.7149708648E+00, -3.2576252589E+00, 1.0
    17,  8.9999683383E+00, -9.9873093582E+00, 1.0
    18, -4.5002145815E+00,  5.3166528389E+00, 1.0
    19, -3.1336226289E+00,  3.6538307975E-01, 1.0
    20, -8.8683895040E+00, -7.2946708197E+00, 1.0
    21,  4.5982877776E+00, -1.2027663419E+00, 1.0
    22,  4.6938775510E+00, -1.0000000000E+01, 1.0
    23,  1.5934088413E+00, -9.9747117105E+00, 1.0
    24,  2.9116059282E+00,  9.9870152364E+00, 1.0
    25,  9.9775911202E+00,  5.0871403368E+00, 1.0
    26, -7.2006219989E+00, -7.7029554344E-01, 1.0
    27,  3.2849226183E+00,  5.1734547080E+00, 1.0
    28,  7.9678049420E+00,  4.0672734854E+00, 1.0
    29,  9.9748874281E+00, -8.7005938346E+00, 1.0
    30,  9.1808030335E-01,  1.0816743107E+00, 1.0
    31,  2.6789178178E+00, -3.4560459789E+00, 1.0
    32,  5.8242771664E+00, -5.5083615902E+00, 1.0
    33,  3.2546290715E+00, -8.3603072370E+00, 1.0
    34, -8.1034358329E+00,  4.2538804257E+00, 1.0
    35, -6.2097187971E+00,  2.1829258932E+00, 1.0
    36, -5.6054719152E+00, -9.9557754426E+00, 1.0
    37,  7.9497123622E+00, -1.9827563090E+00, 1.0
    38,  5.3203651336E+00,  9.5371917063E+00, 1.0
    39, -2.6258625941E+00, -7.1371131009E+00, 1.0
    40, -9.9335068241E+00,  9.9524411294E+00, 1.0
    41,  9.9758555966E+00, -6.1779970613E+00, 1.0
    42, -1.6470918844E-01,  9.9348551608E+00, 1.0
    43, -1.0319709601E+00, -2.8011297350E+00, 1.0
    44,  7.2116275807E-03, -6.1777750430E+00, 1.0
    45,  9.9865881781E+00, -3.3158265540E+00, 1.0
    46, -9.9743659169E+00,  6.3818771032E+00, 1.0
    47,  7.1538678608E+00, -9.9889498887E+00, 1.0
    48, -5.3702030321E+00,  8.1572093812E+00, 1.0
    49, -6.4951087506E+00,  9.9489876744E+00, 1.0
    50, -4.2123570393E+00, -4.2424830589E+00, 1.0
