particle_id,x,y,charge
     1, -4.9605518963E-01, -9.9796517862E+00, 1.0
     2, -9.9947232111E+00, -4.0734647162E+00, 1.0
     3, -7.3245748290E+00, -5.5957495713E+00, 1.0
     4,  2.9333093165E+00, -2.3642025406E+00, 1.0
     5, -1.2391970129E+00, -3.6594800933E+00, 1.0
     6, -7.3688322820E+00, -9.3575793221E+00, 1.0
     7, -2.5497478334E+00,  9.9802469425E+00, 1.0
     8,  8.2305348503E+00,  9.9891583732E+00, 1.0
     9, -9.9931869819E+00, -6.6145656786E+00, 1.0
    10,  9.9595366769E+00,  9.9828127201E+00, 1.0
    11, -9.9644932228E+00,  9.9789012365E+00, 1.0
    12,  1.1850531174E+00,  2.1555095869E+00, 1.0
    13, -9.9955776147E+00, -1.3530436775E+00, 1.0
    14,  5.8902506105E+00,  1.3157085511E+00, 1.0
    15,  4.7807482753E+00, -9.9891773230E+00, 1.0
    16, -6.5675473570E+00, -7.1023359986E-01, 1.0
    17,  9.9803978067E+00,  3.3812781215E+00, 1.0
    18,  6.9776933947E+00, -7.4570534661E+00, 1.0
    19, -9.9728066147E+00,  5.7700224062E+00, 1.0
    20,  6.2140317089E+00,  9.9952201923E+00, 1.0
    21, -6.4724553501E+00,  7.3485084499E+00, 1.0
    22,  9.9085609313E+00, -2.9371272364E+00, 1.0
    23, -4.0796377156E+00, -9.9584705188E+00, 1.0
    24,  9.9615920942E+00, -9.9722958396E+00, 1.0
    25,  2.1765776156E+00, -9.9721529959E+00, 1.0
    26, -2.3793330080E+00, -8.7661768633E+00, 1.0
    27, -9.9768550460E+00,  1.0282548703E+00, 1.0
    28,  9.9736349823E+00,  1.2307324034E+00, 1.0
    29, -9.9312790040E+00, -9.9661725292E+00, 1.0
    30,  9.9806926510E+00,  7.8985602917E+00, 1.0
    31,  6.3840817192E+00,  5.7391851074E+00, 1.0
    32, -8.0762038479E+00,  9.9937976705E+00, 1.0
    33, -9.9897164044E+00,  3.3983993585E+00, 1.0
    34,  4.1025798564E+00,  9.9916141659E+00, 1.0
    35,  6.4509192149E+00, -3.7932281044E+00, 1.0
    36, -2.7300493616E-01,  9.9835749045E+00, 1.0
    37,  9.9902000326E+00,  5.8262223354E+00, 1.0
    38, -2.8592701025E+00,  4.9026961951E-01, 1.0
    39, -4.6038366584E+00, -5.9478362454E+00, 1.0
    40,  7.2123848406E+00, -9.9813270890E+00, 1.0
    41,  1.8982344201E+00,  9.9735216426E+00, 1.0
    42,  9.9994192195E+00, -5.3752576098E+00, 1.0
    43,  9.9841931691E+00, -8.1057152969E+00, 1.0
    44, -5.2671331006E+00,  9.9951376719E+00, 1.0
    45, -9.9903833842E+00,  8.0150585823E+00, 1.0
    46,  2.2284622182E+00, -6.7454467574E+00, 1.0
    47, -2.1989614731E+00,  6.0811775057E+00, 1.0
    48,  2.4650423720E+00,  6.1126118908E+00, 1.0
    49, -5.9448773083E+00,  3.8484986224E+00, 1.0
    50,  9.9801767993E+00, -7.9555744507E-01, 1.0
