iteration,accepted_count,energy,acceptance_rate
         0,         0, -1.047743431791E+01,  0.0000
         6,         1, -1.058517286535E+01,  0.1667
        14,         2, -1.121847921603E+01,  0.1429
        15,         3, -1.187904999770E+01,  0.2000
        16,         4, -1.212036934066E+01,  0.2500
        23,         5, -1.216729798522E+01,  0.2174
        26,         6, -1.276712822913E+01,  0.2308
        27,         7, -1.304714642851E+01,  0.2593
        34,         8, -1.321675694834E+01,  0.2353
        37,         9, -1.323694881888E+01,  0.2432
        41,        10, -1.345787722470E+01,  0.2439
        44,        11, -1.351878902984E+01,  0.2500
        52,        12, -1.405908667851E+01,  0.2308
        57,        13, -1.577069042315E+01,  0.2281
        59,        14, -1.651553647054E+01,  0.2373
        63,        15, -1.701856723511E+01,  0.2381
        65,        16, -1.708735095100E+01,  0.2462
        85,        17, -1.731123414775E+01,  0.2000
        86,        18, -1.840419881803E+01,  0.2093
        95,        19, -1.851252063813E+01,  0.2000
        98,        20, -1.873587575029E+01,  0.2041
       115,        21, -1.882883546748E+01,  0.1826
       117,        22, -1.896516641190E+01,  0.1880
       130,        23, -1.975404095563E+01,  0.1769
       131,        24, -1.977408006361E+01,  0.1832
       132,        25, -1.993517266289E+01,  0.1894
       135,        26, -2.112011733094E+01,  0.1926
       143,        27, -2.132549415940E+01,  0.1888
       145,        28, -2.239537605879E+01,  0.1931
       146,        29, -2.297139628870E+01,  0.1986
       153,        30, -2.327324365780E+01,  0.1961
       155,        31, -2.354024824459E+01,  0.2000
       166,        32, -2.366579749725E+01,  0.1928
       177,        33, -2.407087144035E+01,  0.1864
       198,        34, -2.411976762978E+01,  0.1717
       200,        35, -2.420082960451E+01,  0.1750
       209,        36, -2.451238130473E+01,  0.1722
       210,        37, -2.459737258645E+01,  0.1762
       214,        38, -2.514735950339E+01,  0.1776
       222,        39, -2.624569266717E+01,  0.1757
       232,        40, -2.683648306982E+01,  0.1724
       235,        41, -2.691897570024E+01,  0.1745
       237,        42, -2.706865167061E+01,  0.1772
       243,        43, -2.774229501678E+01,  0.1770
       250,        44, -2.857167862283E+01,  0.1760
       254,        45, -2.870980826288E+01,  0.1772
       257,        46, -2.885769417478E+01,  0.1790
       262,        47, -2.902314643845E+01,  0.1794
