iteration,accepted_count,energy,acceptance_rate
         0,         0,  1.781355697411E+02,  0.0000
         7,         1,  1.779569291547E+02,  0.1429
        11,         2,  1.767038652931E+02,  0.1818
        18,         3,  1.764348343506E+02,  0.1667
        38,         4,  1.759778717437E+02,  0.1053
        47,         5,  1.758803826412E+02,  0.1064
        48,         6,  1.755301668482E+02,  0.1250
        57,         7,  1.755070289791E+02,  0.1228
        60,         8,  1.753893409748E+02,  0.1333
        64,         9,  1.748953727399E+02,  0.1406
        70,        10,  1.742390719839E+02,  0.1429
        72,        11,  1.740651392572E+02,  0.1528
        73,        12,  1.736150922466E+02,  0.1644
        75,        13,  1.732910135095E+02,  0.1733
        83,        14,  1.730025741846E+02,  0.1687
        84,        15,  1.729278642103E+02,  0.1786
        90,        16,  1.721649984615E+02,  0.1778
        92,        17,  1.716694538848E+02,  0.1848
       101,        18,  1.715753873585E+02,  0.1782
       121,        19,  1.715351378855E+02,  0.1570
       123,        20,  1.711995389636E+02,  0.1626
       124,        21,  1.708640656881E+02,  0.1694
       130,        22,  1.707142038473E+02,  0.1692
       142,        23,  1.704805265692E+02,  0.1620
       145,        24,  1.703709252594E+02,  0.1655
       146,        25,  1.701879356540E+02,  0.1712
       149,        26,  1.701728711939E+02,  0.1745
       153,        27,  1.700663058522E+02,  0.1765
       158,        28,  1.694575529324E+02,  0.1772
       159,        29,  1.693159242524E+02,  0.1824
       160,        30,  1.691666235546E+02,  0.1875
       164,        31,  1.684257684879E+02,  0.1890
       165,        32,  1.684160712719E+02,  0.1939
       167,        33,  1.681762454499E+02,  0.1976
       168,        34,  1.678731835799E+02,  0.2024
       170,        35,  1.677028041129E+02,  0.2059
       172,        36,  1.676410656334E+02,  0.2093
       174,        37,  1.673112475869E+02,  0.2126
       185,        38,  1.665977635606E+02,  0.2054
       191,        39,  1.663730546515E+02,  0.2042
       218,        40,  1.662341457960E+02,  0.1835
       231,        41,  1.661877424864E+02,  0.1775
       237,        42,  1.659683828586E+02,  0.1772
       255,        43,  1.658968786163E+02,  0.1686
       271,        44,  1.653497787476E+02,  0.1624
       275,        45,  1.650857213300E+02,  0.1636
       276,        46,  1.650202983348E+02,  0.1667
       287,        47,  1.644729938587E+02,  0.1638
       293,        48,  1.642286581521E+02,  0.1638
       304,        49,  1.640011089820E+02,  0.1612
       305,        50,  1.638380207497E+02,  0.1639
       319,        51,  1.637426364601E+02,  0.1599
       331,        52,  1.637399902667E+02,  0.1571
       356,        53,  1.635448620216E+02,  0.1489
       358,        54,  1.634498421542E+02,  0.1508
       377,        55,  1.631991441149E+02,  0.1459
       381,        56,  1.631933113602E+02,  0.1470
       382,        57,  1.630298717151E+02,  0.1492
       384,        58,  1.630209485375E+02,  0.1510
       385,        59,  1.629985530825E+02,  0.1532
       399,        60,  1.628947098195E+02,  0.1504
       402,        61,  1.628246433737E+02,  0.1517
       404,        62,  1.627128113439E+02,  0.1535
       406,        63,  1.624869708947E+02,  0.1552
       412,        64,  1.624855287864E+02,  0.1553
       414,        65,  1.624006980749E+02,  0.1570
       425,        66,  1.622975423980E+02,  0.1553
       428,        67,  1.621733693044E+02,  0.1565
       430,        68,  1.620362457907E+02,  0.1581
       437,        69,  1.618353390602E+02,  0.1579
       445,        70,  1.617790757403E+02,  0.1573
       447,        71,  1.615668875235E+02,  0.1588
       448,        72,  1.614681502517E+02,  0.1607
       458,        73,  1.614356668061E+02,  0.1594
       472,        74,  1.612689308001E+02,  0.1568
       487,        75,  1.611907386716E+02,  0.1540
       488,        76,  1.610691781814E+02,  0.1557
       492,        77,  1.607320748816E+02,  0.1565
       498,        78,  1.605361214840E+02,  0.1566
       502,        79,  1.604855571664E+02,  0.1574
       503,        80,  1.604638650300E+02,  0.1590
       504,        81,  1.604190618755E+02,  0.1607
       507,        82,  1.603287674839E+02,  0.1617
       515,        83,  1.602128203369E+02,  0.1612
       550,        84,  1.601162311278E+02,  0.1527
       553,        85,  1.598560681421E+02,  0.1537
       575,        86,  1.598230577926E+02,  0.1496
       576,        87,  1.595749392907E+02,  0.1510
       583,        88,  1.594557568579E+02,  0.1509
       584,        89,  1.592858953448E+02,  0.1524
       589,        90,  1.592794410247E+02,  0.1528
       590,        91,  1.591926251662E+02,  0.1542
       601,        92,  1.591487097755E+02,  0.1531
       612,        93,  1.587905698523E+02,  0.1520
       618,        94,  1.587336596416E+02,  0.1521
       620,        95,  1.583828856053E+02,  0.1532
       621,        96,  1.583138599911E+02,  0.1546
       631,        97,  1.582288873582E+02,  0.1537
       638,        98,  1.580954978536E+02,  0.1536
       648,        99,  1.580750405021E+02,  0.1528
       654,       100,  1.580564663785E+02,  0.1529
       655,       101,  1.580429486765E+02,  0.1542
       671,       102,  1.579050887090E+02,  0.1520
       672,       103,  1.578493936744E+02,  0.1533
       676,       104,  1.577280179076E+02,  0.1538
       677,       105,  1.575729317640E+02,  0.1551
       682,       106,  1.573304497565E+02,  0.1554
       697,       107,  1.572837612438E+02,  0.1535
       709,       108,  1.572054215434E+02,  0.1523
       711,       109,  1.571838746863E+02,  0.1533
       725,       110,  1.570076442053E+02,  0.1517
       736,       111,  1.567046504065E+02,  0.1508
       739,       112,  1.566839464256E+02,  0.1516
       741,       113,  1.565237106402E+02,  0.1525
       743,       114,  1.562300123552E+02,  0.1534
       747,       115,  1.561265694819E+02,  0.1539
       748,       116,  1.561119204722E+02,  0.1551
       760,       117,  1.559423890221E+02,  0.1539
       763,       118,  1.556479356872E+02,  0.1547
       766,       119,  1.554769095956E+02,  0.1554
       804,       120,  1.553744494441E+02,  0.1493
       806,       121,  1.551805350810E+02,  0.1501
       808,       122,  1.549026883858E+02,  0.1510
       809,       123,  1.546164029868E+02,  0.1520
       810,       124,  1.545925248541E+02,  0.1531
       812,       125,  1.544978603017E+02,  0.1539
       816,       126,  1.544564050855E+02,  0.1544
       817,       127,  1.544237502490E+02,  0.1554
       825,       128,  1.543519781294E+02,  0.1552
       840,       129,  1.541051309192E+02,  0.1536
       845,       130,  1.540773018228E+02,  0.1538
       846,       131,  1.540069867360E+02,  0.1548
       854,       132,  1.539792546917E+02,  0.1546
       855,       133,  1.539403423456E+02,  0.1556
       861,       134,  1.539214472545E+02,  0.1556
       865,       135,  1.537470336145E+02,  0.1561
       867,       136,  1.536361505024E+02,  0.1569
       870,       137,  1.532933931315E+02,  0.1575
       877,       138,  1.531578907688E+02,  0.1574
       882,       139,  1.528978609080E+02,  0.1576
       883,       140,  1.528851265890E+02,  0.1586
       885,       141,  1.528665856116E+02,  0.1593
       887,       142,  1.528202773274E+02,  0.1601
       890,       143,  1.526685806338E+02,  0.1607
       895,       144,  1.525343110098E+02,  0.1609
       900,       145,  1.524396069275E+02,  0.1611
       921,       146,  1.522889937740E+02,  0.1585
       937,       147,  1.521573472068E+02,  0.1569
       972,       148,  1.519963864654E+02,  0.1523
       975,       149,  1.518384774098E+02,  0.1528
       981,       150,  1.516866860343E+02,  0.1529
       983,       151,  1.516549308959E+02,  0.1536
       999,       152,  1.516117755878E+02,  0.1522
      1017,       153,  1.515128988753E+02,  0.1504
      1037,       154,  1.513682855496E+02,  0.1485
      1038,       155,  1.513068359652E+02,  0.1493
      1045,       156,  1.512438564271E+02,  0.1493
      1050,       157,  1.511742644064E+02,  0.1495
      1058,       158,  1.510272041337E+02,  0.1493
      1060,       159,  1.507659513258E+02,  0.1500
      1071,       160,  1.505637842308E+02,  0.1494
      1081,       161,  1.505351765655E+02,  0.1489
      1111,       162,  1.504930992481E+02,  0.1458
      1112,       163,  1.503869434751E+02,  0.1466
      1126,       164,  1.503661233493E+02,  0.1456
      1128,       165,  1.503486858900E+02,  0.1463
      1130,       166,  1.500968951132E+02,  0.1469
      1131,       167,  1.500534040501E+02,  0.1477
      1145,       168,  1.498197931125E+02,  0.1467
      1146,       169,  1.496180126960E+02,  0.1475
      1154,       170,  1.496170890322E+02,  0.1473
      1155,       171,  1.495770395381E+02,  0.1481
      1158,       172,  1.495749495097E+02,  0.1485
      1159,       173,  1.495337207980E+02,  0.1493
      1161,       174,  1.494202771237E+02,  0.1499
      1178,       175,  1.491971296204E+02,  0.1486
      1199,       176,  1.489520746843E+02,  0.1468
      1202,       177,  1.487582067406E+02,  0.1473
      1205,       178,  1.486470935568E+02,  0.1477
      1207,       179,  1.485236979900E+02,  0.1483
      1219,       180,  1.483418882723E+02,  0.1477
      1229,       181,  1.482142308468E+02,  0.1473
      1245,       182,  1.481941416802E+02,  0.1462
      1255,       183,  1.479627256592E+02,  0.1458
      1257,       184,  1.478149006036E+02,  0.1464
      1259,       185,  1.477293869575E+02,  0.1469
      1268,       186,  1.475018338799E+02,  0.1467
      1278,       187,  1.474814694539E+02,  0.1463
      1283,       188,  1.471527609506E+02,  0.1465
      1286,       189,  1.471140393240E+02,  0.1470
      1302,       190,  1.469491847322E+02,  0.1459
      1309,       191,  1.469350536219E+02,  0.1459
      1316,       192,  1.469344559590E+02,  0.1459
      1325,       193,  1.469304422182E+02,  0.1457
      1327,       194,  1.468291856943E+02,  0.1462
      1331,       195,  1.467800721569E+02,  0.1465
      1332,       196,  1.466224132589E+02,  0.1471
      1339,       197,  1.466136658176E+02,  0.1471
      1341,       198,  1.464465107552E+02,  0.1477
      1343,       199,  1.464314665085E+02,  0.1482
      1359,       200,  1.464023290580E+02,  0.1472
      1373,       201,  1.463173834056E+02,  0.1464
      1381,       202,  1.462282889294E+02,  0.1463
      1388,       203,  1.461058133317E+02,  0.1463
      1392,       204,  1.461050603997E+02,  0.1466
      1393,       205,  1.458869862812E+02,  0.1472
      1403,       206,  1.458472086753E+02,  0.1468
      1407,       207,  1.458297309381E+02,  0.1471
      1408,       208,  1.455693409824E+02,  0.1477
      1411,       209,  1.454644888989E+02,  0.1481
      1423,       210,  1.452975448611E+02,  0.1476
      1450,       211,  1.452916745446E+02,  0.1455
      1451,       212,  1.450395420679E+02,  0.1461
      1460,       213,  1.449368439240E+02,  0.1459
      1483,       214,  1.449161199060E+02,  0.1443
      1486,       215,  1.448765370484E+02,  0.1447
      1493,       216,  1.448608980118E+02,  0.1447
      1497,       217,  1.448287347766E+02,  0.1450
      1510,       218,  1.447692347379E+02,  0.1444
      1517,       219,  1.447562457557E+02,  0.1444
      1519,       220,  1.447499950370E+02,  0.1448
      1534,       221,  1.447162050878E+02,  0.1441
      1553,       222,  1.446818484448E+02,  0.1429
      1571,       223,  1.445730038864E+02,  0.1419
      1576,       224,  1.443941399235E+02,  0.1421
      1601,       225,  1.442679009158E+02,  0.1405
      1613,       226,  1.440867128908E+02,  0.1401
      1618,       227,  1.440181329148E+02,  0.1403
      1625,       228,  1.439562641663E+02,  0.1403
      1646,       229,  1.437413511975E+02,  0.1391
      1655,       230,  1.436967692921E+02,  0.1390
      1656,       231,  1.436789829383E+02,  0.1395
      1663,       232,  1.436173378460E+02,  0.1395
      1673,       233,  1.435246752249E+02,  0.1393
      1678,       234,  1.435095804923E+02,  0.1395
      1679,       235,  1.434783020914E+02,  0.1400
      1688,       236,  1.433862587683E+02,  0.1398
      1714,       237,  1.433006080094E+02,  0.1383
      1731,       238,  1.432713582287E+02,  0.1375
      1742,       239,  1.432692974159E+02,  0.1372
      1751,       240,  1.432647389997E+02,  0.1371
      1757,       241,  1.430385063121E+02,  0.1372
      1765,       242,  1.430315564816E+02,  0.1371
      1766,       243,  1.429794525442E+02,  0.1376
      1778,       244,  1.429383034221E+02,  0.1372
      1788,       245,  1.428443651509E+02,  0.1370
      1790,       246,  1.428296810157E+02,  0.1374
      1861,       247,  1.427903963294E+02,  0.1327
      1874,       248,  1.427381622146E+02,  0.1323
      1877,       249,  1.427247386236E+02,  0.1327
      1884,       250,  1.426531361964E+02,  0.1327
      1920,       251,  1.426493710106E+02,  0.1307
      1926,       252,  1.426068769389E+02,  0.1308
      1930,       253,  1.424167179318E+02,  0.1311
      1934,       254,  1.423604919737E+02,  0.1313
      1937,       255,  1.421349526218E+02,  0.1316
      1938,       256,  1.420811066367E+02,  0.1321
      1950,       257,  1.420452271707E+02,  0.1318
      1954,       258,  1.419340212510E+02,  0.1320
      1956,       259,  1.418188724866E+02,  0.1324
      1969,       260,  1.417233411516E+02,  0.1320
      1992,       261,  1.416495679895E+02,  0.1310
