iteration,accepted_count,energy,acceptance_rate
         0,         0, -1.302167212672E+01,  0.0000
         1,         1, -1.330518700715E+01,  1.0000
         3,         2, -1.394240968461E+01,  0.6667
         5,         3, -1.437656057861E+01,  0.6000
         9,         4, -1.440299961652E+01,  0.4444
        19,         5, -1.501981753889E+01,  0.2632
        20,         6, -1.563807841007E+01,  0.3000
        23,         7, -1.577993259488E+01,  0.3043
        32,         8, -1.644885241563E+01,  0.2500
        33,         9, -1.716937707228E+01,  0.2727
        44,        10, -1.719116764039E+01,  0.2273
        47,        11, -1.732997541817E+01,  0.2340
        53,        12, -1.916530542038E+01,  0.2264
        65,        13, -1.932544412983E+01,  0.2000
        91,        14, -1.961373183524E+01,  0.1538
        93,        15, -1.970499832332E+01,  0.1613
        95,        16, -1.992244968015E+01,  0.1684
       106,        17, -2.003639176546E+01,  0.1604
       111,        18, -2.017242044486E+01,  0.1622
       118,        19, -2.026381306400E+01,  0.1610
       126,        20, -2.114285200075E+01,  0.1587
       134,        21, -2.158799457760E+01,  0.1567
       137,        22, -2.163836332368E+01,  0.1606
       141,        23, -2.200590525930E+01,  0.1631
       150,        24, -2.302358858487E+01,  0.1600
       182,        25, -2.400199450557E+01,  0.1374
       184,        26, -2.403503821036E+01,  0.1413
       197,        27, -2.455726455763E+01,  0.1371
       199,        28, -2.550965017894E+01,  0.1407
       200,        29, -2.582102092319E+01,  0.1450
       218,        30, -2.603690702619E+01,  0.1376
       230,        31, -2.636716299020E+01,  0.1348
       231,        32, -2.640639236680E+01,  0.1385
       241,        33, -2.720858994571E+01,  0.1369
       245,        34, -2.728181599592E+01,  0.1388
       250,        35, -2.824103236930E+01,  0.1400
       255,        36, -2.842927273944E+01,  0.1412
       261,        37, -2.854622729103E+01,  0.1418
       276,        38, -2.941199476779E+01,  0.1377
       278,        39, -2.948715883499E+01,  0.1403
       286,        40, -2.963883005182E+01,  0.1399
       288,        41, -2.979845831414E+01,  0.1424
       303,        42, -2.990301338080E+01,  0.1386
       310,        43, -3.053499523026E+01,  0.1387
       313,        44, -3.054526697113E+01,  0.1406
       324,        45, -3.060591860327E+01,  0.1389
       326,        46, -3.067437665508E+01,  0.1411
       344,        47, -3.067734934321E+01,  0.1366
       358,        48, -3.169532628141E+01,  0.1341
       380,        49, -3.178141134992E+01,  0.1289
       382,        50, -3.325001814459E+01,  0.1309
       383,        51, -3.332781058878E+01,  0.1332
       385,        52, -3.355236101100E+01,  0.1351
