particle_id,x,y,charge
     1, -8.3853491804E-01, -8.0979591730E+00, 1.0
     2,  6.9343713179E+00, -7.7845252075E+00, 1.0
     3, -4.3255101213E+00, -2.9524545835E+00, 1.0
     4,  2.9389543412E+00, -9.8774928621E+00, 1.0
     5,  2.7766628941E+00,  3.9171777966E-01, 1.0
     6,  5.1378500730E+00,  2.0121791442E+00, 1.0
     7,  3.0833136633E+00,  6.8498143436E+00, 1.0
     8, -3.4433583066E+00, -5.0436327998E-01, 1.0
     9, -3.4336992437E+00, -5.4321590089E+00, 1.0
    10,  9.0469660920E-01, -7.5509204246E+00, 1.0
    11,  4.1201794557E+00, -4.5536087152E+00, 1.0
    12,  6.5734925628E+00, -4.5733826864E+00, 1.0
    13,  2.9759328564E+00,  8.9564391270E+00, 1.0
    14,  8.5426604714E+00,  7.8497476101E+00, 1.0
    15, -3.3188357346E+00,  5.7043562722E+00, 1.0
    16, -4.4647549494E+00,  3.2918627681E+00, 1.0
    17, -6.2751546999E+00, -3.5435110908E+00, 1.0
    18,  9.9854439188E+00, -1.0002943405E+00, 1.0
    19,  6.1282554152E+00,  1.2063361279E+00, 1.0
    20,  7.4593205876E+00, -6.9610637980E+00, 1.0
    21, -8.3599058949E+00, -4.0379190252E+00, 1.0
    22,  2.2646279788E+00,  3.4001894346E+00, 1.0
    23, -3.5368637179E-01,  9.2530320737E+00, 1.0
    24, -1.0000000000E+01,  8.3673469388E+00, 1.0
    25, -8.8214828321E+00, -5.9899545754E+00, 1.0
    26,  7.2167950845E-02,  8.4783954553E-01, 1.0
    27, -7.8604579669E+00, -1.5926491240E+00, 1.0
    28, -4.8284107971E+00,  1.3435499093E+00, 1.0
    29, -8.4289250775E-01, -1.8559580158E+00, 1.0
    30,  4.2373042221E-01, -1.8282929139E+00, 1.0
    31, -4.6679402601E-01,  2.6318133464E+00, 1.0
    32,  2.1776948146E+00, -4.6903559385E+00, 1.0
    33, -4.2814057371E+00,  9.5886054579E+00, 1.0
    34,  9.6472410279E+00,  1.7550510755E+00, 1.0
    35,  6.7567072032E+00, -1.8409708491E+00, 1.0
    36,  4.2698950758E+00,  2.9312741403E+00, 1.0
    37, -2.0787309928E+00,  4.2840689944E+00, 1.0
    38, -4.5321843167E+00, -9.0056782906E+00, 1.0
    39, -4.4079645518E+00, -6.8345089653E+00, 1.0
    40, -6.4575306679E+00,  8.3052987282E+00, 1.0
    41,  4.7970864821E+00, -6.9009629512E+00, 1.0
    42,  8.3138317653E+00, -4.4328680891E+00, 1.0
    43, -9.6641359714E+00,  4.5028227322E-01, 1.0
    44, -8.0364278016E-01, -6.0469943698E+00, 1.0
    45, -8.5743886452E-01, -9.8703817150E+00, 1.0
    46,  4.9715248505E+00, -8.1694751121E-01, 1.0
    47, -6.6845954211E+00,  3.1061597700E-01, 1.0
    48,  8.3712267215E+00, -2.8197312055E+00, 1.0
    49, -8.8612987335E+00,  3.8954941908E+00, 1.0
    50,  2.2237317295E+00, -1.5395593678E+00, 1.0
