iteration,accepted_count,energy,acceptance_rate
         0,         0,  1.736498569765E+02,  0.0000
         1,         1,  1.736108933276E+02,  1.0000
         2,         2,  1.735054396136E+02,  1.0000
         4,         3,  1.732325031351E+02,  0.7500
         7,         4,  1.731861201507E+02,  0.5714
         8,         5,  1.730638435106E+02,  0.6250
        10,         6,  1.729185455351E+02,  0.6000
        11,         7,  1.725406322320E+02,  0.6364
        14,         8,  1.721364855717E+02,  0.5714
        17,         9,  1.720381242381E+02,  0.5294
        18,        10,  1.719613716765E+02,  0.5556
        20,        11,  1.718454362767E+02,  0.5500
        23,        12,  1.716890558990E+02,  0.5217
        25,        13,  1.715923950920E+02,  0.5200
        26,        14,  1.715643221448E+02,  0.5385
        27,        15,  1.715305340693E+02,  0.5556
        28,        16,  1.714902981622E+02,  0.5714
        31,        17,  1.714068815188E+02,  0.5484
        32,        18,  1.713332472562E+02,  0.5625
        34,        19,  1.712837608154E+02,  0.5588
        35,        20,  1.712742062240E+02,  0.5714
        38,        21,  1.712105628358E+02,  0.5526
        40,        22,  1.711932325522E+02,  0.5500
        42,        23,  1.711790988297E+02,  0.5476
        44,        24,  1.706332867055E+02,  0.5455
        48,        25,  1.704237835758E+02,  0.5208
        52,        26,  1.701545686280E+02,  0.5000
        53,        27,  1.700353915163E+02,  0.5094
        56,        28,  1.698040629208E+02,  0.5000
        57,        29,  1.690118418666E+02,  0.5088
        58,        30,  1.689158965812E+02,  0.5172
        60,        31,  1.687250833210E+02,  0.5167
        62,        32,  1.686902704011E+02,  0.5161
        63,        33,  1.685036761161E+02,  0.5238
        64,        34,  1.684492710527E+02,  0.5312
        65,        35,  1.682716526983E+02,  0.5385
        67,        36,  1.681713240129E+02,  0.5373
        68,        37,  1.681548057853E+02,  0.5441
        72,        38,  1.680839607730E+02,  0.5278
        74,        39,  1.678789705788E+02,  0.5270
        76,        40,  1.678664526446E+02,  0.5263
        78,        41,  1.678017429151E+02,  0.5256
        83,        42,  1.676953315550E+02,  0.5060
        89,        43,  1.676717756870E+02,  0.4831
        90,        44,  1.675121230505E+02,  0.4889
        91,        45,  1.674540130453E+02,  0.4945
        92,        46,  1.674449476563E+02,  0.5000
        94,        47,  1.668597887990E+02,  0.5000
        95,        48,  1.667126102905E+02,  0.5053
       102,        49,  1.666301827997E+02,  0.4804
       103,        50,  1.665558123853E+02,  0.4854
       105,        51,  1.665419758946E+02,  0.4857
       106,        52,  1.665353308955E+02,  0.4906
       107,        53,  1.662692415576E+02,  0.4953
       110,        54,  1.661418483035E+02,  0.4909
       111,        55,  1.661062740447E+02,  0.4955
       116,        56,  1.659332745964E+02,  0.4828
       117,        57,  1.657757013178E+02,  0.4872
       121,        58,  1.657692900469E+02,  0.4793
       122,        59,  1.657293299688E+02,  0.4836
       123,        60,  1.657189482739E+02,  0.4878
       125,        61,  1.657018583586E+02,  0.4880
       127,        62,  1.656368973908E+02,  0.4882
       133,        63,  1.655906065416E+02,  0.4737
       134,        64,  1.654904351073E+02,  0.4776
       135,        65,  1.654496686965E+02,  0.4815
       138,        66,  1.653997148371E+02,  0.4783
       141,        67,  1.651786536011E+02,  0.4752
       142,        68,  1.651664298712E+02,  0.4789
       144,        69,  1.650784669587E+02,  0.4792
       146,        70,  1.649618388424E+02,  0.4795
       148,        71,  1.648589539925E+02,  0.4797
       150,        72,  1.647851477988E+02,  0.4800
       154,        73,  1.647227973078E+02,  0.4740
       155,        74,  1.646676572828E+02,  0.4774
       158,        75,  1.645535281843E+02,  0.4747
       160,        76,  1.645059566246E+02,  0.4750
       163,        77,  1.644033372023E+02,  0.4724
       165,        78,  1.643963048890E+02,  0.4727
       166,        79,  1.643169123757E+02,  0.4759
       169,        80,  1.642869821643E+02,  0.4734
       170,        81,  1.642658035220E+02,  0.4765
       173,        82,  1.640847816935E+02,  0.4740
       174,        83,  1.640769422769E+02,  0.4770
       180,        84,  1.639707781172E+02,  0.4667
       183,        85,  1.637776404927E+02,  0.4645
       184,        86,  1.636982651756E+02,  0.4674
       187,        87,  1.636410208044E+02,  0.4652
       189,        88,  1.636080579991E+02,  0.4656
       190,        89,  1.636063532920E+02,  0.4684
       193,        90,  1.635500537006E+02,  0.4663
       195,        91,  1.634599476474E+02,  0.4667
       198,        92,  1.634343431750E+02,  0.4646
       202,        93,  1.632218603242E+02,  0.4604
       204,        94,  1.631840249237E+02,  0.4608
       207,        95,  1.630711411334E+02,  0.4589
       210,        96,  1.629754044527E+02,  0.4571
       211,        97,  1.629736132185E+02,  0.4597
       221,        98,  1.629494052254E+02,  0.4434
       222,        99,  1.627692944436E+02,  0.4459
       223,       100,  1.627636746392E+02,  0.4484
       224,       101,  1.626784183001E+02,  0.4509
       225,       102,  1.626394447749E+02,  0.4533
       227,       103,  1.626248662381E+02,  0.4537
       230,       104,  1.625285636242E+02,  0.4522
       232,       105,  1.625246718692E+02,  0.4526
       234,       106,  1.624671956397E+02,  0.4530
       235,       107,  1.624145854698E+02,  0.4553
       237,       108,  1.623650669116E+02,  0.4557
       238,       109,  1.622967111875E+02,  0.4580
       239,       110,  1.622461440362E+02,  0.4603
       240,       111,  1.622372886873E+02,  0.4625
       241,       112,  1.622035670361E+02,  0.4647
       242,       113,  1.621794876425E+02,  0.4669
       245,       114,  1.621765673893E+02,  0.4653
       246,       115,  1.621378420520E+02,  0.4675
       248,       116,  1.620865818855E+02,  0.4677
       251,       117,  1.620702671031E+02,  0.4661
       253,       118,  1.619441678464E+02,  0.4664
       255,       119,  1.619274769153E+02,  0.4667
       259,       120,  1.618301800091E+02,  0.4633
       260,       121,  1.618292740945E+02,  0.4654
       261,       122,  1.617737182649E+02,  0.4674
       271,       123,  1.617200330730E+02,  0.4539
       273,       124,  1.616884077588E+02,  0.4542
       275,       125,  1.616500245859E+02,  0.4545
       276,       126,  1.616233823622E+02,  0.4565
       277,       127,  1.615446230129E+02,  0.4585
       281,       128,  1.614857928746E+02,  0.4555
       283,       129,  1.612334009819E+02,  0.4558
       284,       130,  1.611878276050E+02,  0.4577
       285,       131,  1.611120673366E+02,  0.4596
       286,       132,  1.610968292781E+02,  0.4615
       287,       133,  1.610343373146E+02,  0.4634
       289,       134,  1.610216437334E+02,  0.4637
       292,       135,  1.609941135611E+02,  0.4623
       296,       136,  1.609841710951E+02,  0.4595
       298,       137,  1.608768037677E+02,  0.4597
       300,       138,  1.608383259211E+02,  0.4600
       302,       139,  1.608320211279E+02,  0.4603
       304,       140,  1.608270895672E+02,  0.4605
       305,       141,  1.607444148898E+02,  0.4623
       307,       142,  1.605833002815E+02,  0.4625
       308,       143,  1.605306227392E+02,  0.4643
       309,       144,  1.604880206439E+02,  0.4660
       310,       145,  1.604318727833E+02,  0.4677
       315,       146,  1.602925931825E+02,  0.4635
       316,       147,  1.600423653455E+02,  0.4652
       318,       148,  1.599056391561E+02,  0.4654
       321,       149,  1.598753547751E+02,  0.4642
       322,       150,  1.596507928765E+02,  0.4658
       323,       151,  1.596012161193E+02,  0.4675
       324,       152,  1.595909336657E+02,  0.4691
       327,       153,  1.594824878855E+02,  0.4679
       329,       154,  1.593506795022E+02,  0.4681
       331,       155,  1.593245181838E+02,  0.4683
       332,       156,  1.591283885580E+02,  0.4699
       334,       157,  1.591021225979E+02,  0.4701
       335,       158,  1.590851356627E+02,  0.4716
       341,       159,  1.590472080612E+02,  0.4663
       344,       160,  1.589564278906E+02,  0.4651
       346,       161,  1.589128873587E+02,  0.4653
       347,       162,  1.588438659806E+02,  0.4669
       351,       163,  1.586922129187E+02,  0.4644
       352,       164,  1.586564431268E+02,  0.4659
       354,       165,  1.586054063220E+02,  0.4661
       357,       166,  1.585840888228E+02,  0.4650
       366,       167,  1.585486858692E+02,  0.4563
       367,       168,  1.585469025089E+02,  0.4578
       368,       169,  1.585372282663E+02,  0.4592
       370,       170,  1.584232267406E+02,  0.4595
       371,       171,  1.583479592806E+02,  0.4609
       375,       172,  1.583017430682E+02,  0.4587
       376,       173,  1.582486966694E+02,  0.4601
       377,       174,  1.582194721141E+02,  0.4615
       381,       175,  1.581622392456E+02,  0.4593
       383,       176,  1.581592954574E+02,  0.4595
       386,       177,  1.579882560196E+02,  0.4585
       387,       178,  1.579416907627E+02,  0.4599
       394,       179,  1.578846633375E+02,  0.4543
       398,       180,  1.577839217599E+02,  0.4523
       401,       181,  1.577233398528E+02,  0.4514
