iteration,accepted_count,energy,acceptance_rate
         0,         0,  1.803171969452E+02,  0.0000
         4,         1,  1.802553202354E+02,  0.2500
         6,         2,  1.799035903960E+02,  0.3333
         7,         3,  1.798802522053E+02,  0.4286
         8,         4,  1.797940992277E+02,  0.5000
         9,         5,  1.797131209196E+02,  0.5556
        12,         6,  1.796062755364E+02,  0.5000
        13,         7,  1.795154037718E+02,  0.5385
        15,         8,  1.794521264386E+02,  0.5333
        16,         9,  1.793612824619E+02,  0.5625
        19,        10,  1.793523022924E+02,  0.5263
        20,        11,  1.793290916106E+02,  0.5500
        22,        12,  1.792735579804E+02,  0.5455
        24,        13,  1.792447297303E+02,  0.5417
        25,        14,  1.792076253602E+02,  0.5600
        36,        15,  1.791202070079E+02,  0.4167
        37,        16,  1.790435173257E+02,  0.4324
        38,        17,  1.789788622005E+02,  0.4474
        39,        18,  1.788427483207E+02,  0.4615
        41,        19,  1.787506687956E+02,  0.4634
        43,        20,  1.787294728898E+02,  0.4651
        46,        21,  1.785914280630E+02,  0.4565
        49,        22,  1.784362045895E+02,  0.4490
        52,        23,  1.783968827101E+02,  0.4423
        54,        24,  1.783502921355E+02,  0.4444
        59,        25,  1.780359003752E+02,  0.4237
        64,        26,  1.777302473128E+02,  0.4062
        66,        27,  1.776449110105E+02,  0.4091
        67,        28,  1.775423580072E+02,  0.4179
        68,        29,  1.772498097834E+02,  0.4265
        69,        30,  1.772342762902E+02,  0.4348
        72,        31,  1.771942570161E+02,  0.4306
        73,        32,  1.771689333117E+02,  0.4384
        74,        33,  1.770177948305E+02,  0.4459
        75,        34,  1.770032893623E+02,  0.4533
        76,        35,  1.769199555752E+02,  0.4605
        78,        36,  1.769110050606E+02,  0.4615
        80,        37,  1.769008993566E+02,  0.4625
        81,        38,  1.768867698671E+02,  0.4691
        82,        39,  1.768349791174E+02,  0.4756
        87,        40,  1.767969705956E+02,  0.4598
        89,        41,  1.767350544990E+02,  0.4607
        90,        42,  1.766480950560E+02,  0.4667
        92,        43,  1.765838867902E+02,  0.4674
        93,        44,  1.765449776286E+02,  0.4731
        95,        45,  1.765161218657E+02,  0.4737
        97,        46,  1.764796442351E+02,  0.4742
       101,        47,  1.762091472785E+02,  0.4653
