particle_id,x,y,charge
     1, -1.6619575388E+00, -9.9991585740E+00, 1.0
     2,  2.3058970355E+00,  9.9990309008E+00, 1.0
     3, -9.9984232164E+00,  3.8481404997E-01, 1.0
     4,  9.9987441892E+00,  1.1387831236E+00, 1.0
     5, -2.2551548040E+00,  6.7492748305E+00, 1.0
     6, -9.9991484691E+00, -2.3469336131E+00, 1.0
     7,  6.4679682251E+00,  6.8740778316E+00, 1.0
     8,  6.3665152742E+00,  2.6231558897E+00, 1.0
     9, -8.3286022023E+00, -9.9979331805E+00, 1.0
    10, -9.9999837810E+00, -9.9885856394E+00, 1.0
    11,  9.9998287703E+00, -3.7005386232E+00, 1.0
    12, -6.2433694711E+00, -9.9994106450E+00, 1.0
    13, -4.0270318436E+00, -9.9992564755E+00, 1.0
    14, -2.5017971235E+00, -1.9546006079E+00, 1.0
    15,  7.7353972307E+00,  9.9999619725E+00, 1.0
    16, -7.9800577738E+00,  9.9998377781E+00, 1.0
    17,  2.3122115048E+00,  6.8089665317E+00, 1.0
    18,  3.2093532471E+00, -9.9962983382E+00, 1.0
    19, -9.9983491650E+00, -7.6453200984E+00, 1.0
    20, -6.7245018426E+00, -2.0884040576E+00, 1.0
    21,  9.9998495175E+00,  5.9967316801E+00, 1.0
    22, -6.6040287061E+00,  6.6094722032E+00, 1.0
    23, -6.8445782609E+00, -6.3036927795E+00, 1.0
    24,  2.1107008980E+00,  2.6313675949E+00, 1.0
    25,  6.2743605829E+00, -2.0586213034E+00, 1.0
    26, -3.1569297771E+00,  9.9973283542E+00, 1.0
    27,  7.5959090580E-01, -9.9984053416E+00, 1.0
    28, -9.9981755205E+00,  8.0144487992E+00, 1.0
    29,  9.9758604404E+00, -9.9968351976E+00, 1.0
    30, -5.6698736734E+00,  9.9991538679E+00, 1.0
    31,  2.0712636401E+00, -6.2494584970E+00, 1.0
    32, -2.5423612822E+00, -6.2353625108E+00, 1.0
    33, -9.9995702416E+00,  5.6011540279E+00, 1.0
    34,  9.9995416868E+00, -6.0344438181E+00, 1.0
    35, -9.9966842313E+00, -5.0727156011E+00, 1.0
    36,  7.9629252568E+00, -9.9997071038E+00, 1.0
    37,  9.9974231689E+00,  3.6024960576E+00, 1.0
    38, -9.9949189039E+00,  9.9959170751E+00, 1.0
    39, -9.9991856556E+00,  3.0526011783E+00, 1.0
    40,  6.3230265239E+00, -6.4250410100E+00, 1.0
    41,  9.9973756341E+00, -8.2277626250E+00, 1.0
    42,  9.9985506045E+00, -1.3132259915E+00, 1.0
    43,  5.6446541381E+00, -9.9977885457E+00, 1.0
    44,  9.9790075611E+00,  9.9990627868E+00, 1.0
    45,  9.9999396878E+00,  8.1829812806E+00, 1.0
    46,  5.1443054360E+00,  9.9996183151E+00, 1.0
    47, -4.4224854805E-01,  9.9994111355E+00, 1.0
    48, -2.4660714040E+00,  2.5967277975E+00, 1.0
    49, -6.6637049028E+00,  2.4046984436E+00, 1.0
    50,  2.0282980099E+00, -1.9312869934E+00, 1.0
