iteration,accepted_count,energy,acceptance_rate
         0,         0,  1.781109921820E+02,  0.0000
         4,         1,  1.773742834556E+02,  0.2500
        11,         2,  1.760357076503E+02,  0.1818
        16,         3,  1.760083203321E+02,  0.1875
        24,         4,  1.758641060874E+02,  0.1667
        31,         5,  1.758193501359E+02,  0.1613
        36,         6,  1.756745910480E+02,  0.1667
        41,         7,  1.756472114545E+02,  0.1707
        42,         8,  1.755521270831E+02,  0.1905
        44,         9,  1.754675123047E+02,  0.2045
        51,        10,  1.754447193584E+02,  0.1961
        55,        11,  1.752318992720E+02,  0.2000
        60,        12,  1.750352769596E+02,  0.2000
        64,        13,  1.748281592946E+02,  0.2031
        72,        14,  1.748198430233E+02,  0.1944
        73,        15,  1.745733138244E+02,  0.2055
        84,        16,  1.745603365590E+02,  0.1905
        85,        17,  1.743397088254E+02,  0.2000
        86,        18,  1.742649602555E+02,  0.2093
        87,        19,  1.738748219486E+02,  0.2184
        88,        20,  1.737679387278E+02,  0.2273
       100,        21,  1.736132331219E+02,  0.2100
       106,        22,  1.734625215840E+02,  0.2075
       109,        23,  1.732759895807E+02,  0.2110
       128,        24,  1.730347409446E+02,  0.1875
       136,        25,  1.730137979562E+02,  0.1838
       137,        26,  1.726781196964E+02,  0.1898
       145,        27,  1.725757198316E+02,  0.1862
       187,        28,  1.723404358740E+02,  0.1497
       203,        29,  1.723068524238E+02,  0.1429
       205,        30,  1.722454080209E+02,  0.1463
       232,        31,  1.720263227815E+02,  0.1336
       238,        32,  1.715168683060E+02,  0.1345
       240,        33,  1.712179725193E+02,  0.1375
       245,        34,  1.710226797027E+02,  0.1388
       249,        35,  1.708396209178E+02,  0.1406
       250,        36,  1.705133325717E+02,  0.1440
       252,        37,  1.703367114842E+02,  0.1468
       256,        38,  1.698635847823E+02,  0.1484
       258,        39,  1.697107403418E+02,  0.1512
       265,        40,  1.696443830247E+02,  0.1509
       272,        41,  1.694239433268E+02,  0.1507
       286,        42,  1.690988787616E+02,  0.1469
       293,        43,  1.689745231769E+02,  0.1468
       296,        44,  1.688232070331E+02,  0.1486
       298,        45,  1.687410378509E+02,  0.1510
       305,        46,  1.686862083711E+02,  0.1508
       309,        47,  1.682772656955E+02,  0.1521
       314,        48,  1.681871833381E+02,  0.1529
