particle_id,x,y,charge
     1, -4.6529021153E-01, -8.7799392423E+00, 1.0
     2, -8.4001029498E-01,  5.8321739233E+00, 1.0
     3, -2.4853303741E+00, -3.0668548957E+00, 1.0
     4,  2.1521235775E+00, -9.6307389779E+00, 1.0
     5,  1.1522751914E-02, -4.1841192237E+00, 1.0
     6, -8.1475847872E+00,  8.3193601177E+00, 1.0
     7, -9.9370611026E+00, -9.9443761400E+00, 1.0
     8, -4.6689791130E+00,  3.6367195076E+00, 1.0
     9, -6.5882600280E+00, -2.2650440860E+00, 1.0
    10, -9.9993890327E+00,  4.5904212012E+00, 1.0
    11, -2.5190065589E+00, -8.8297812529E+00, 1.0
    12,  4.6517383801E+00,  8.7548202457E+00, 1.0
    13,  5.2478460102E+00, -9.9950939578E+00, 1.0
    14,  7.1328495480E+00, -8.0799952417E+00, 1.0
    15,  7.0719647247E+00, -6.3871721496E+00, 1.0
    16,  2.8348275298E+00,  3.0635852201E+00, 1.0
    17,  1.5993109617E+00,  8.0104930508E+00, 1.0
    18,  2.0569186928E+00,  5.2206284333E+00, 1.0
    19, -3.9694896556E+00, -9.8591580395E+00, 1.0
    20,  3.5605528545E+00, -6.1979427019E-01, 1.0
    21,  9.8907864723E+00,  6.9175923410E+00, 1.0
    22, -5.6523750903E+00, -5.6298671425E+00, 1.0
    23,  8.5055133714E+00, -3.5698050901E+00, 1.0
    24,  9.7998820830E+00, -5.2551696865E+00, 1.0
    25, -8.1982850149E+00, -8.8934448048E+00, 1.0
    26, -3.8713243975E+00,  4.9763883038E+00, 1.0
    27,  8.0370137931E+00,  7.3364588268E+00, 1.0
    28,  6.2280379046E+00,  8.8615669983E+00, 1.0
    29,  1.4658420929E+00, -6.2839990555E+00, 1.0
    30,  9.0106779621E+00,  2.2474085023E+00, 1.0
    31,  1.5049264847E+00,  1.4430322307E+00, 1.0
    32, -4.4651238500E-01,  9.0043471698E+00, 1.0
    33, -9.4928234100E+00,  7.7943156333E+00, 1.0
    34, -8.2716374714E+00, -7.1030352076E+00, 1.0
    35, -2.1835664204E+00,  7.9405479939E+00, 1.0
    36, -9.0131799544E+00, -2.4946476514E+00, 1.0
    37,  9.9989693178E+00, -8.6756511663E+00, 1.0
    38,  5.3744820413E+00, -2.6867111931E+00, 1.0
    39,  3.4365894744E+00, -4.2869678676E+00, 1.0
    40, -7.8894170204E+00, -5.1223930917E+00, 1.0
    41,  1.6252538612E+00,  9.9088212979E+00, 1.0
    42,  7.7497730960E+00, -1.0415674593E+00, 1.0
    43, -2.9152375134E+00, -5.8014866268E+00, 1.0
    44,  7.2136341373E+00,  2.6091434610E+00, 1.0
    45, -1.5121501593E+00,  2.3999162621E+00, 1.0
    46, -3.8451473962E+00,  6.1133368337E-01, 1.0
    47,  9.9108097860E+00,  1.4805346373E-01, 1.0
    48, -6.3501410472E+00,  7.1579163877E+00, 1.0
    49, -6.9363474345E+00, -1.3229259452E-01, 1.0
    50, -5.1425490946E+00, -8.4004308409E+00, 1.0
