particle_id,x,y,charge
     1, -1.5489724017E+00, -9.9855641532E+00, 1.0
     2, -6.8430137589E+00,  2.7643873522E+00, 1.0
     3, -2.7765422119E-01, -7.2502364677E+00, 1.0
     4,  1.6859632412E+00, -3.3780884275E+00, 1.0
     5,  9.9690297535E+00, -6.9778192576E+00, 1.0
     6,  7.1855658725E+00,  9.9878304015E+00, 1.0
     7,  1.3970997039E+00, -9.9975735529E+00, 1.0
     8, -6.5079648680E+00,  9.9908302015E+00, 1.0
     9,  7.5016180755E+00, -6.0381738239E+00, 1.0
    10,  9.9856904159E+00,  6.6832032946E+00, 1.0
    11,  9.9949652209E+00,  8.5268212579E+00, 1.0
    12,  9.9705584025E+00,  4.3486072373E+00, 1.0
    13,  6.9142034272E+00,  2.7233319159E+00, 1.0
    14,  4.0502059904E+00, -6.5826118824E+00, 1.0
    15, -9.9452427826E+00,  8.3630078383E+00, 1.0
    16,  3.3513554828E+00,  8.6603729320E-01, 1.0
    17, -9.9749978519E+00, -1.1199056390E+00, 1.0
    18,  6.1423198480E+00,  6.6260543286E+00, 1.0
    19, -7.2549644210E+00, -2.3993221509E+00, 1.0
    20, -4.0430717218E+00,  9.9485427330E+00, 1.0
    21, -3.9775260994E+00, -3.8158289386E+00, 1.0
    22, -2.4095434639E+00,  6.6224073028E+00, 1.0
    23, -9.9996335230E+00, -3.8166319410E+00, 1.0
    24,  8.3633202906E+00, -9.9605857650E+00, 1.0
    25,  6.3141572820E+00, -9.9902975501E+00, 1.0
    26,  5.0118280918E+00,  9.9673868834E+00, 1.0
    27, -9.9824040904E+00,  9.9987236608E+00, 1.0
    28, -1.2940632613E+00, -2.3044009359E-01, 1.0
    29, -9.9738982695E+00,  1.4952727098E+00, 1.0
    30, -9.9970923596E+00,  6.2164723072E+00, 1.0
    31,  7.4128468039E-01,  9.9950601168E+00, 1.0
    32, -7.9242151980E+00, -7.4616621476E+00, 1.0
    33,  9.9902344430E+00,  1.7527252377E+00, 1.0
    34, -3.1947766485E+00,  2.9937489060E+00, 1.0
    35, -9.9357612674E+00, -9.9619883277E+00, 1.0
    36,  9.9989805900E+00, -1.1929341428E+00, 1.0
    37, -1.4541251213E+00,  9.9938851587E+00, 1.0
    38,  9.9726967263E+00, -9.7369780450E+00, 1.0
    39, -6.9822649511E+00,  7.4889033430E+00, 1.0
    40,  6.8522122956E+00, -2.0627689526E+00, 1.0
    41,  9.9462869599E+00,  9.9785700728E+00, 1.0
    42, -9.9884410354E+00,  4.0625053883E+00, 1.0
    43,  2.8798661418E+00,  9.9946042417E+00, 1.0
    44, -7.8415393156E+00, -9.9764579554E+00, 1.0
    45,  2.0336257202E+00,  5.2985841797E+00, 1.0
    46, -9.9614032488E+00, -6.7715301874E+00, 1.0
    47,  9.9882634188E+00, -4.1659803292E+00, 1.0
    48, -4.1398660834E+00, -7.6867491991E+00, 1.0
    49, -5.1741280273E+00, -9.9842288955E+00, 1.0
    50,  3.9321522064E+00, -9.9986223986E+00, 1.0
