iteration,accepted_count,energy,acceptance_rate
         0,         0,  1.781355697411E+02,  0.0000
         2,         1,  1.781158873776E+02,  0.5000
         4,         2,  1.780071504460E+02,  0.5000
         6,         3,  1.779061627795E+02,  0.5000
        10,         4,  1.778889169392E+02,  0.4000
        11,         5,  1.769586794308E+02,  0.4545
        12,         6,  1.767904620223E+02,  0.5000
        19,         7,  1.766407101319E+02,  0.3684
        23,         8,  1.761655232415E+02,  0.3478
        24,         9,  1.760059247917E+02,  0.3750
        28,        10,  1.758586742721E+02,  0.3571
        33,        11,  1.758547343456E+02,  0.3333
        34,        12,  1.752085921453E+02,  0.3529
        38,        13,  1.749361700562E+02,  0.3421
        40,        14,  1.749269785391E+02,  0.3500
        41,        15,  1.746946557967E+02,  0.3659
        42,        16,  1.745205838361E+02,  0.3810
        43,        17,  1.744410575220E+02,  0.3953
        45,        18,  1.743186791822E+02,  0.4000
        47,        19,  1.743116220522E+02,  0.4043
        48,        20,  1.740738011121E+02,  0.4167
        51,        21,  1.740511968452E+02,  0.4118
        55,        22,  1.740407356787E+02,  0.4000
        57,        23,  1.739751208154E+02,  0.4035
        60,        24,  1.739675762616E+02,  0.4000
        61,        25,  1.739212598455E+02,  0.4098
        62,        26,  1.738849018776E+02,  0.4194
        64,        27,  1.735637349256E+02,  0.4219
        65,        28,  1.732474081822E+02,  0.4308
        66,        29,  1.731297372985E+02,  0.4394
        70,        30,  1.727979186503E+02,  0.4286
        71,        31,  1.727942063592E+02,  0.4366
        73,        32,  1.724922900482E+02,  0.4384
        75,        33,  1.723126325041E+02,  0.4400
        76,        34,  1.721727261184E+02,  0.4474
        77,        35,  1.721173799195E+02,  0.4545
        83,        36,  1.719919978321E+02,  0.4337
        84,        37,  1.719713908523E+02,  0.4405
        86,        38,  1.719420280743E+02,  0.4419
        89,        39,  1.719007188977E+02,  0.4382
        90,        40,  1.716598372014E+02,  0.4444
        91,        41,  1.716231816401E+02,  0.4505
        92,        42,  1.712322555899E+02,  0.4565
        94,        43,  1.711438014827E+02,  0.4574
        96,        44,  1.710780382431E+02,  0.4583
        97,        45,  1.710526654169E+02,  0.4639
       101,        46,  1.709161410762E+02,  0.4554
       105,        47,  1.708076360802E+02,  0.4476
       116,        48,  1.706446307651E+02,  0.4138
       118,        49,  1.702780686203E+02,  0.4153
       119,        50,  1.701451560973E+02,  0.4202
       121,        51,  1.700651185670E+02,  0.4215
       123,        52,  1.700152869107E+02,  0.4228
       124,        53,  1.698620882548E+02,  0.4274
       125,        54,  1.697710692300E+02,  0.4320
       128,        55,  1.696617005191E+02,  0.4297
       130,        56,  1.695696792683E+02,  0.4308
       133,        57,  1.693975315894E+02,  0.4286
       136,        58,  1.693689193151E+02,  0.4265
       137,        59,  1.693326393143E+02,  0.4307
       139,        60,  1.693282690396E+02,  0.4317
       141,        61,  1.692699090132E+02,  0.4326
       142,        62,  1.691237862890E+02,  0.4366
       143,        63,  1.690019788581E+02,  0.4406
       144,        64,  1.689721849519E+02,  0.4444
       145,        65,  1.688745111924E+02,  0.4483
       146,        66,  1.687388500017E+02,  0.4521
       149,        67,  1.687044599455E+02,  0.4497
       152,        68,  1.685528414605E+02,  0.4474
       153,        69,  1.684825971925E+02,  0.4510
       154,        70,  1.683636439857E+02,  0.4545
       155,        71,  1.683400784354E+02,  0.4581
       158,        72,  1.680443266297E+02,  0.4557
       159,        73,  1.679388940531E+02,  0.4591
       160,        74,  1.677694615654E+02,  0.4625
       165,        75,  1.677018548805E+02,  0.4545
       166,        76,  1.676931100710E+02,  0.4578
       168,        77,  1.674388429523E+02,  0.4583
       169,        78,  1.674250096769E+02,  0.4615
       170,        79,  1.672532453560E+02,  0.4647
       172,        80,  1.672048471634E+02,  0.4651
       173,        81,  1.671675075256E+02,  0.4682
       174,        82,  1.668207019054E+02,  0.4713
       175,        83,  1.667602893448E+02,  0.4743
       179,        84,  1.667325593844E+02,  0.4693
       184,        85,  1.666600659988E+02,  0.4620
       185,        86,  1.664404009684E+02,  0.4649
       187,        87,  1.664313619232E+02,  0.4652
       189,        88,  1.662987851827E+02,  0.4656
       191,        89,  1.661653325109E+02,  0.4660
       193,        90,  1.660812467369E+02,  0.4663
       196,        91,  1.660734912752E+02,  0.4643
       199,        92,  1.659482474154E+02,  0.4623
       200,        93,  1.658676579017E+02,  0.4650
       201,        94,  1.658091372573E+02,  0.4677
       205,        95,  1.657304414620E+02,  0.4634
       206,        96,  1.655135155279E+02,  0.4660
       207,        97,  1.654781718581E+02,  0.4686
       212,        98,  1.654218263973E+02,  0.4623
