iteration,accepted_count,energy,acceptance_rate
         0,         0,  1.803171969452E+02,  0.0000
         6,         1,  1.801368056490E+02,  0.1667
         8,         2,  1.800102582297E+02,  0.2500
        19,         3,  1.799160246392E+02,  0.1579
        23,         4,  1.797955602811E+02,  0.1739
        25,         5,  1.796968748594E+02,  0.2000
        38,         6,  1.794643317145E+02,  0.1579
        49,         7,  1.791886893802E+02,  0.1429
        64,         8,  1.785148970573E+02,  0.1250
        65,         9,  1.782768330875E+02,  0.1385
        66,        10,  1.781253796322E+02,  0.1515
        67,        11,  1.779891614680E+02,  0.1642
        68,        12,  1.775503428966E+02,  0.1765
        69,        13,  1.774650906521E+02,  0.1884
        74,        14,  1.772184150849E+02,  0.1892
        76,        15,  1.770031946658E+02,  0.1974
        82,        16,  1.769335573626E+02,  0.1951
        92,        17,  1.768132992603E+02,  0.1848
        93,        18,  1.767448132688E+02,  0.1935
        94,        19,  1.767358874737E+02,  0.2021
        97,        20,  1.767102722419E+02,  0.2062
        99,        21,  1.762439477742E+02,  0.2121
       103,        22,  1.758056176114E+02,  0.2136
       106,        23,  1.757188184255E+02,  0.2170
       107,        24,  1.755266489946E+02,  0.2243
       116,        25,  1.752970549478E+02,  0.2155
       117,        26,  1.751138970104E+02,  0.2222
       124,        27,  1.751043209187E+02,  0.2177
       130,        28,  1.750502961170E+02,  0.2154
       133,        29,  1.749890876582E+02,  0.2180
       141,        30,  1.746407517806E+02,  0.2128
       145,        31,  1.740800236804E+02,  0.2138
       147,        32,  1.739388075708E+02,  0.2177
       155,        33,  1.735913254616E+02,  0.2129
       167,        34,  1.735743764844E+02,  0.2036
       174,        35,  1.734558590425E+02,  0.2011
       179,        36,  1.731294999537E+02,  0.2011
       180,        37,  1.728849178652E+02,  0.2056
       181,        38,  1.725966284613E+02,  0.2099
       193,        39,  1.725913065263E+02,  0.2021
       194,        40,  1.725455273590E+02,  0.2062
       198,        41,  1.725068277215E+02,  0.2071
       202,        42,  1.723917918918E+02,  0.2079
       203,        43,  1.722633453131E+02,  0.2118
       209,        44,  1.722533719116E+02,  0.2105
       211,        45,  1.721907928695E+02,  0.2133
       226,        46,  1.718808594419E+02,  0.2035
       229,        47,  1.716610903836E+02,  0.2052
       238,        48,  1.713454781034E+02,  0.2017
       244,        49,  1.712538031474E+02,  0.2008
       246,        50,  1.711152894137E+02,  0.2033
       255,        51,  1.710057165264E+02,  0.2000
       260,        52,  1.707190175870E+02,  0.2000
       261,        53,  1.705172753815E+02,  0.2031
       263,        54,  1.703857673817E+02,  0.2053
       285,        55,  1.702949190640E+02,  0.1930
       286,        56,  1.700706939987E+02,  0.1958
       293,        57,  1.699677393684E+02,  0.1945
       294,        58,  1.697510926420E+02,  0.1973
       306,        59,  1.695054754395E+02,  0.1928
       313,        60,  1.692852211241E+02,  0.1917
       314,        61,  1.690407443065E+02,  0.1943
       315,        62,  1.689298096520E+02,  0.1968
       317,        63,  1.688609083616E+02,  0.1987
       325,        64,  1.688486109100E+02,  0.1969
       351,        65,  1.687679871401E+02,  0.1852
       358,        66,  1.685724032873E+02,  0.1844
       367,        67,  1.683865481806E+02,  0.1826
       376,        68,  1.682068257408E+02,  0.1809
       384,        69,  1.680331001244E+02,  0.1797
       390,        70,  1.678900358909E+02,  0.1795
       394,        71,  1.677613988063E+02,  0.1802
       405,        72,  1.675630840006E+02,  0.1778
       413,        73,  1.673444563298E+02,  0.1768
       415,        74,  1.672967089571E+02,  0.1783
       418,        75,  1.669566739228E+02,  0.1794
       423,        76,  1.669451705349E+02,  0.1797
       444,        77,  1.668614734710E+02,  0.1734
       445,        78,  1.668291713936E+02,  0.1753
       448,        79,  1.665979347760E+02,  0.1763
       452,        80,  1.664462319477E+02,  0.1770
